symbol,corpCode,name,year,fiscal_date,price_date,price,market_cap,currency,sector_group,sector_name,market_type,industry_code,industry_name,valuation_model_type,valuation_model_name,peer_group_name,peer_group_level,peer_group_size,total_assets,total_liabilities,total_equity,net_income,operating_income,revenue,per,pbr,roe,debt_ratio,operating_margin,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_debt_ratio_avg,peer_operating_margin_avg,per_vs_peer_pct,pbr_vs_peer_pct,roe_vs_peer_pctp,debt_ratio_vs_peer_pct,operating_margin_vs_peer_pctp,weight_per,weight_pbr,weight_roe,weight_debt,weight_op_margin,per_score,pbr_score,roe_score,debt_score,operating_margin_score,absolute_score,weighted_absolute_score,per_peer_score,pbr_peer_score,roe_peer_score,debt_peer_score,op_margin_peer_score,risk_penalty,industry_adjusted_score,valuation_score
001260,,남광토건,2025,2025-12-31,2026-06-18,8580.0,84400000000.0,KRW,general,일반,유가증권시장상장법인,412,토목 건설업,general,일반형,토목 건설업,industry,12,7715584325302.0,1809815283137.0,5905769042165.0,85313155522.0,-63640615999.0,357445671000.0,0.99,0.01,1.44,30.64,-17.8,9.87,0.64,-0.49,232.89,-4.86,89.98,97.75,1.93,86.84,-12.95,25,25,25,25,0,25,25,5,25,0,80,80.0,100.0,100.0,70.0,100.0,77.78,0,92,92
003100,,선광,2025,2025-12-31,2026-06-18,19080.0,125900000000.0,KRW,general,일반,코스닥시장상장법인,529,기타 운송관련 서비스업,general,일반형,기타 운송관련 서비스업,industry,6,691288235084.0,257124146671.0,434164088413.0,39481434625.0,,,3.19,0.29,9.09,59.22,,5.87,0.64,9.1,107.28,3.46,45.71,54.97,-0.01,44.8,,25,25,25,25,0,25,25,15,25,0,90,90.0,100.0,100.0,80.0,80.0,0.0,0,90,90
130580,,나이스디앤비,2025,2025-12-31,2026-06-18,5410.0,83300000000.0,KRW,general,일반,코스닥시장상장법인,759,기타 사업 지원 서비스업,general,일반형,기타 사업 지원 서비스업,industry,8,138382561129.0,22797581467.0,115584979662.0,12922453870.0,15432002768.0,91363378272.0,6.45,0.72,11.18,19.72,16.89,12.23,1.7,12.06,85.35,11.39,47.31,57.62,-0.88,76.89,5.5,25,25,25,25,0,20,20,20,25,20,85,85.0,100.0,85.71,71.43,100.0,28.57,0,89,89
108380,,대양전기공업,2025,2025-12-31,2026-06-18,19570.0,187200000000.0,KRW,general,일반,코스닥시장상장법인,311,선박 및 보트 건조업,general,일반형,선박 및 보트 건조업,industry,13,321983559541.0,52783719431.0,269199840110.0,24789386379.0,27060476082.0,230094825180.0,7.55,0.7,9.21,19.61,11.76,20.5,90.75,-10040.81,15679.09,7.19,63.17,99.23,10050.02,99.87,4.57,25,25,25,25,0,20,20,15,25,20,80,80.0,90.0,91.67,66.67,100.0,44.44,0,87,87
031310,,아이즈비전,2025,2025-12-31,2026-06-18,1027.0,30500000000.0,KRW,general,일반,코스닥시장상장법인,612,전기 통신업,general,일반형,전기 통신업,industry,13,283990903264.0,78853404577.0,205137498687.0,8803771973.0,3377631184.0,194376148403.0,3.46,0.15,4.29,38.44,1.74,17.64,1.1,-15.05,91.4,5.71,80.36,86.42,19.34,57.94,-3.98,25,25,25,25,0,25,25,5,25,5,80,80.0,100.0,100.0,66.67,66.67,88.89,0,83,83
025530,,에스제이엠홀딩스,2025,2025-12-31,2026-06-18,3490.0,52100000000.0,KRW,general,일반,유가증권시장상장법인,452,자동차 부품 및 내장품 판매업,general,일반형,일반형,model,584,379443112875.0,62603294799.0,316839818076.0,14571238731.0,,,3.58,0.16,4.6,19.76,,413.96,15.6,-7.94,160.29,-0.9,99.14,98.95,12.54,87.67,,25,25,25,25,0,25,25,5,25,0,80,80.0,86.15,99.04,48.54,90.38,0.0,0,81,81
004360,,세방,2025,2025-12-31,2026-06-18,13410.0,256300000000.0,KRW,general,일반,유가증권시장상장법인,493,도로 화물 운송업,general,일반형,도로 화물 운송업,industry,6,1495953029989.0,287361361968.0,1208591668021.0,65602594475.0,27300616862.0,1241786832538.0,3.91,0.21,5.43,23.78,2.2,57.08,0.29,0.8,151.78,2.3,93.16,26.92,4.63,84.33,-0.11,25,25,25,25,0,25,25,15,25,5,90,90.0,100.0,80.0,40.0,100.0,66.67,0,80,80
088350,,한화생명,2025,2025-12-31,2026-06-18,5440.0,4724800000000.0,KRW,insurance,보험,유가증권시장상장법인,651,보험업,insurance,보험형,보험업,industry,8,178534378000000.0,161910993000000.0,16623385000000.0,836319000000.0,1147250000000.0,15291185000000.0,5.65,0.28,5.03,974.0,7.5,13.77,0.84,9.29,879.3,10.24,58.96,66.32,-4.26,-10.77,-2.74,10,40,35,15,0,20,25,15,0,15,60,69.0,57.14,100.0,85.71,28.57,80.0,0,80,80
003540,,대신증권,2025,2025-12-31,2026-06-18,29700.0,1461800000000.0,KRW,securities,증권,유가증권시장상장법인,661,금융 지원 서비스업,securities,증권형,금융 지원 서비스업,industry,20,39128864373000.0,35071641416000.0,4057222957000.0,186726503000.0,,,7.83,0.36,4.6,864.42,,17.34,1.09,7.76,728.96,9.5,54.85,66.92,-3.15,-18.58,,15,35,35,15,0,20,25,5,0,0,50,54.0,83.33,89.47,78.95,47.37,0.0,0,79,79
038390,,레드캡투어,2025,2025-12-31,2026-06-18,9880.0,165200000000.0,KRW,general,일반,코스닥시장상장법인,752,여행사 및 기타 여행 보조 서비스업,general,일반형,여행사 및 기타 여행 보조 서비스업,industry,5,710291517359.0,509024748298.0,201266769061.0,23682586713.0,46775282613.0,365552937696.0,6.98,0.82,11.77,252.91,12.8,19.92,2.28,15.92,279.19,9.99,64.99,63.93,-4.16,9.41,2.8,25,25,25,25,0,20,20,20,5,20,65,65.0,100.0,100.0,66.67,50.0,25.0,0,79,79
088910,,동우팜투테이블,2025,2025-12-31,2026-06-18,2330.0,60200000000.0,KRW,general,일반,코스닥시장상장법인,101,"도축, 육류 가공 및 저장 처리업",general,일반형,"도축, 육류 가공 및 저장 처리업",industry,6,282187804378.0,42612674715.0,239575129663.0,28230586523.0,13151439758.0,325457698211.0,2.13,0.25,11.78,17.79,4.04,5.56,0.55,9.16,119.53,5.08,61.66,54.39,2.62,85.12,-1.04,25,25,25,25,0,25,25,20,25,5,95,95.0,75.0,100.0,40.0,100.0,60.0,0,79,79
000590,,CS홀딩스,2025,2025-12-31,2026-06-18,75300.0,86900000000.0,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,general,일반형,기타 금융업,industry,90,425396197381.0,31670115640.0,393726081741.0,20996079784.0,20215270547.0,134870815287.0,4.14,0.22,5.33,8.04,14.99,121.1,6.87,4.34,206.1,6.32,96.58,96.79,0.99,96.1,8.67,25,25,25,25,0,25,25,15,25,20,90,90.0,78.87,82.02,56.18,95.51,14.75,0,78,78
000950,,전방,2025,2025-12-31,2026-06-18,26350.0,44300000000.0,KRW,general,일반,유가증권시장상장법인,131,방적 및 가공사 제조업,manufacturing,제조업형,제조업형,model,1160,237363693514.0,9867204035.0,227496489479.0,29808576772.0,-7314924674.0,40776455996.0,1.49,0.19,13.1,4.34,-17.94,59.47,1.53,-2.84,123.3,1.66,97.5,87.28,15.94,96.48,-19.6,25,20,20,15,20,25,25,20,25,0,95,76.0,96.43,91.3,6.52,100.0,97.56,0,78,78
001500,,현대차증권,2025,2025-12-31,2026-06-18,9120.0,563900000000.0,KRW,securities,증권,유가증권시장상장법인,661,금융 지원 서비스업,securities,증권형,금융 지원 서비스업,industry,20,12396389000000.0,10953063000000.0,1443326000000.0,57735000000.0,,,9.77,0.39,4.0,758.88,,17.34,1.09,7.76,728.96,9.5,43.67,64.13,-3.76,-4.1,,15,35,35,15,0,20,25,5,0,0,50,54.0,66.67,84.21,84.21,63.16,0.0,0,78,78
123890,,한국자산신탁,2025,2025-12-31,2026-06-18,2350.0,287600000000.0,KRW,finance,금융기타,유가증권시장상장법인,642,신탁업 및 집합 투자업,finance,금융기타형,신탁업 및 집합 투자업,industry,8,1738214602959.0,654888141006.0,1083326461953.0,49381582687.0,,,5.82,0.27,4.56,60.45,,13.55,0.79,4.49,47.93,47.98,57.02,66.49,0.06,-26.13,,15,35,35,15,0,20,25,5,25,0,75,69.0,100.0,100.0,66.67,28.57,0.0,0,78,78
000050,,경방,2025,2025-12-31,2026-06-18,8450.0,231700000000.0,KRW,general,일반,유가증권시장상장법인,471,종합 소매업,general,일반형,종합 소매업,industry,13,1255644259736.0,443817462202.0,811826797534.0,47379145951.0,,,4.89,0.29,5.84,54.67,,42.34,1.62,5.54,111.48,6.52,88.45,82.43,0.29,50.96,,25,25,25,25,0,25,25,15,25,0,90,90.0,90.0,91.67,33.33,91.67,0.0,0,77,77
105550,,엣지파운드리,2025,2025-12-31,2026-06-18,501.0,39200000000.0,KRW,general,일반,코스닥시장상장법인,262,전자 부품 제조업,manufacturing,제조업형,전자 부품 제조업,industry,118,177094222917.0,48657485617.0,128436737300.0,15697205127.0,-15540147816.0,36390814582.0,2.5,0.31,12.22,37.88,-42.7,53.9,2.36,-8.17,105.52,-4.95,95.37,87.08,20.39,64.1,-37.75,25,20,20,15,20,25,25,20,25,0,95,76.0,98.63,96.55,11.21,72.41,94.64,0,76,76
121440,,골프존홀딩스,2025,2025-12-31,2026-06-18,4730.0,202600000000.0,KRW,general,일반,코스닥시장상장법인,461,상품 중개업,general,일반형,상품 중개업,industry,8,1059634191903.0,309530384946.0,750103806957.0,24066257913.0,28026301927.0,354319476689.0,8.42,0.27,3.21,41.27,7.91,11.79,0.77,2.07,85.94,-1.9,28.62,64.82,1.14,51.98,9.81,25,25,25,25,0,20,25,5,25,15,75,75.0,75.0,100.0,57.14,71.43,20.0,0,76,76
000670,,영풍,2025,2025-12-31,2026-06-18,46000.0,846900000000.0,KRW,general,일반,유가증권시장상장법인,242,1차 비철금속 제조업,manufacturing,제조업형,1차 비철금속 제조업,industry,15,6002694219498.0,1983907994996.0,4018786224502.0,30876821465.0,-259688708486.0,2908974321148.0,27.43,0.21,0.77,49.37,-8.93,32.7,1.08,-4.26,177.27,1.6,16.11,80.46,5.03,72.15,-10.53,25,20,20,15,20,5,25,5,25,0,60,44.0,37.5,100.0,57.14,92.86,100.0,0,75,75
005880,,대한해운,2025,2025-12-31,2026-06-18,2060.0,664900000000.0,KRW,general,일반,유가증권시장상장법인,501,해상 운송업,general,일반형,해상 운송업,industry,6,4109190044284.0,1694535639799.0,2414654404485.0,173260065058.0,207164410184.0,1276968118509.0,3.84,0.28,7.18,70.18,16.22,8.68,0.69,-14.59,157.25,9.68,55.81,59.98,21.77,55.37,6.55,25,25,25,25,0,25,25,15,25,20,90,90.0,100.0,100.0,20.0,80.0,20.0,0,75,75
040420,,정상제이엘에스,2025,2025-12-31,2026-06-18,5710.0,89500000000.0,KRW,general,일반,코스닥시장상장법인,855,일반 교습학원,general,일반형,일반 교습학원,industry,5,103209670429.0,19778377048.0,83431293381.0,6639353826.0,9766490992.0,103051215889.0,13.48,1.07,7.96,23.71,9.48,11.03,1.38,15.76,113.21,10.51,-22.18,22.54,-7.8,79.06,-1.03,25,25,25,25,0,15,15,15,25,15,70,70.0,25.0,75.0,100.0,100.0,75.0,0,75,75
045060,,오공,2025,2025-12-31,2026-06-18,2075.0,35200000000.0,KRW,general,일반,코스닥시장상장법인,204,기타 화학제품 제조업,manufacturing,제조업형,기타 화학제품 제조업,industry,71,147932598516.0,24970051200.0,122962547316.0,5623660962.0,5621625226.0,160071597465.0,6.26,0.29,4.57,20.31,3.51,236.75,23.81,1.81,80.43,-5.33,97.36,98.8,2.77,74.75,8.85,25,20,20,15,20,20,25,5,25,5,75,63.0,86.27,91.43,50.0,80.0,64.18,0,75,75
048430,,유라테크,2025,2025-12-31,2026-06-18,6190.0,71300000000.0,KRW,general,일반,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",manufacturing,제조업형,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",industry,31,184843776385.0,31184481992.0,153659294393.0,11035969535.0,1814073099.0,197253919651.0,6.46,0.46,7.18,20.29,0.92,52.78,4.71,-2.31,109.35,-10.05,87.76,90.15,9.49,81.44,10.97,25,20,20,15,20,20,25,15,25,5,85,71.0,94.74,89.66,37.93,93.1,58.62,0,75,75
020120,,키다리스튜디오,2025,2025-12-31,2026-06-18,3165.0,117300000000.0,KRW,general,일반,유가증권시장상장법인,631,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",it_software,IT/소프트웨어형,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",industry,15,342620727464.0,139168081833.0,203452645631.0,6521952860.0,12382726336.0,217475159813.0,17.99,0.58,3.21,68.4,5.69,15.91,1.55,7.15,128.71,8.11,-13.04,62.72,-3.94,46.86,-2.41,10,10,25,15,40,10,20,5,25,15,60,56.0,41.67,85.71,85.71,35.71,85.71,0,74,74
054800,,아이디스홀딩스,2025,2025-12-31,2026-06-18,14160.0,146500000000.0,KRW,general,일반,코스닥시장상장법인,716,기타 전문 서비스업,general,일반형,일반형,model,584,1218840790161.0,328442435616.0,890398354545.0,77964928908.0,89736520339.0,908094139658.0,1.88,0.16,8.76,36.89,9.88,413.96,15.6,-7.94,160.29,-0.9,99.55,98.95,16.69,76.99,10.78,25,25,25,25,0,25,25,15,25,15,90,90.0,96.92,98.08,27.18,74.04,19.35,0,74,74
092600,,앤씨앤,2025,2025-12-31,2026-06-18,2990.0,15000000000.0,KRW,general,일반,코스닥시장상장법인,261,반도체 제조업,manufacturing,제조업형,반도체 제조업,industry,51,60587282737.0,21523219516.0,39064063221.0,2840958181.0,-17487383466.0,102558831015.0,5.28,0.38,7.27,55.1,-17.05,47.87,8.0,-11.8,98.49,-11.68,88.97,95.2,19.07,44.06,-5.38,25,20,20,15,20,20,25,15,25,0,85,67.0,100.0,96.0,32.0,54.0,77.78,0,74,74
006980,,우성,2025,2025-12-31,2026-06-18,17450.0,53900000000.0,KRW,general,일반,유가증권시장상장법인,105,낙농제품 및 식용 빙과류 제조업,manufacturing,제조업형,낙농제품 및 식용 빙과류 제조업,industry,6,462306101255.0,249797828098.0,212508273157.0,12933762577.0,19373123437.0,613023508125.0,4.17,0.25,6.09,117.55,3.16,4.32,0.33,3.72,170.35,4.2,3.46,22.15,2.36,31.0,-1.04,25,20,20,15,20,25,25,15,15,5,80,70.0,66.67,80.0,40.0,80.0,100.0,0,73,73
027410,,BGF,2025,2025-12-31,2026-06-18,4150.0,397200000000.0,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,general,일반형,기타 금융업,industry,90,2397352251294.0,375062866305.0,2022289384989.0,56415859416.0,61173853919.0,469468454559.0,7.04,0.2,2.79,18.55,13.03,121.1,6.87,4.34,206.1,6.32,94.19,97.14,-1.56,91.0,6.71,25,25,25,25,0,20,25,5,25,20,75,75.0,50.7,84.27,69.66,85.39,24.59,0,73,73
029460,,케이씨,2025,2025-12-31,2026-06-18,33750.0,371900000000.0,KRW,general,일반,유가증권시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외",manufacturing,제조업형,"측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외",industry,26,1153050483329.0,184334994155.0,968715489174.0,50439874020.0,46462702378.0,797344487484.0,7.37,0.38,5.21,19.03,5.83,30.77,2.43,-2.02,46.35,-1.74,76.04,84.21,7.23,58.94,7.57,25,20,20,15,20,20,25,15,25,15,85,79.0,100.0,91.67,45.83,79.17,45.45,0,73,73
038620,,위즈코프,2025,2025-12-31,2026-06-18,1969.0,29800000000.0,KRW,general,일반,코스닥시장상장법인,477,연료 소매업,general,일반형,일반형,model,584,115967606768.0,18350123946.0,97617482822.0,4669088030.0,2490161826.0,112636294223.0,6.38,0.31,4.78,18.8,2.21,413.96,15.6,-7.94,160.29,-0.9,98.46,98.04,12.72,88.27,3.11,25,25,25,25,0,20,25,5,25,5,75,75.0,63.08,88.46,47.57,91.35,59.14,0,73,73
000850,,화천기공,2025,2025-12-31,2026-06-18,32750.0,72100000000.0,KRW,general,일반,유가증권시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,147,420411492511.0,80951516738.0,339459975773.0,11380353753.0,4216907667.0,221755533963.0,6.34,0.21,3.35,23.85,1.9,347.78,12.98,-8.29,88.16,-10.21,98.18,98.36,11.64,72.95,12.11,25,20,20,15,20,20,25,5,25,5,75,63.0,86.08,97.9,46.48,80.42,50.0,0,72,72
002790,,아모레퍼시픽홀딩스,2025,2025-12-31,2026-06-18,23200.0,1773800000000.0,KRW,general,일반,유가증권시장상장법인,204,기타 화학제품 제조업,manufacturing,제조업형,기타 화학제품 제조업,industry,71,8769409589796.0,1533985961077.0,7235423628719.0,292155732971.0,367999917421.0,4623175217447.0,6.07,0.25,4.04,21.2,7.96,236.75,23.81,1.81,80.43,-5.33,97.44,98.97,2.23,73.64,13.29,25,20,20,15,20,20,25,5,25,15,75,71.0,90.2,95.71,55.71,78.57,37.31,0,72,72
007700,,F&F 홀딩스,2025,2025-12-31,2026-06-18,16260.0,636000000000.0,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,general,일반형,기타 금융업,industry,90,4343643804753.0,700781175716.0,3642862629037.0,367905656969.0,434194766171.0,1933800848582.0,1.73,0.17,10.1,19.24,22.45,121.1,6.87,4.34,206.1,6.32,98.57,97.46,5.75,90.67,16.14,25,25,25,25,0,25,25,20,25,25,95,95.0,100.0,86.52,17.98,84.27,3.28,0,72,72
011370,,서한,2025,2025-12-31,2026-06-18,868.0,87600000000.0,KRW,general,일반,코스닥시장상장법인,411,건물 건설업,general,일반형,건물 건설업,industry,19,1229627196283.0,692797708080.0,536829488203.0,28933183371.0,62554266987.0,645114465728.0,3.03,0.16,5.39,129.05,9.7,11.79,0.94,-25.3,311.71,-4.46,74.31,82.67,30.69,58.6,14.16,25,25,25,25,0,25,25,15,15,15,80,80.0,81.82,94.12,47.06,64.71,21.43,0,72,72
024800,,유성티엔에스,2025,2025-12-31,2026-06-18,4655.0,172500000000.0,KRW,general,일반,코스닥시장상장법인,492,육상 여객 운송업,general,일반형,일반형,model,584,649670178537.0,96213298664.0,553456879873.0,57587548488.0,1225404512.0,67042880664.0,3.0,0.31,10.41,17.38,1.83,413.96,15.6,-7.94,160.29,-0.9,99.28,98.0,18.34,89.15,2.72,25,25,25,25,0,25,25,20,25,5,95,95.0,89.23,86.54,19.42,92.31,61.29,0,72,72
064800,,포니링크,2025,2025-12-31,2026-06-18,2515.0,64300000000.0,KRW,general,일반,코스닥시장상장법인,474,"섬유, 의복, 신발 및 가죽제품 소매업",general,일반형,"섬유, 의복, 신발 및 가죽제품 소매업",industry,9,287705953323.0,71608771885.0,216097181438.0,15848001424.0,-21120940401.0,44890555536.0,4.06,0.3,7.33,33.14,-47.05,32.81,0.83,-24.97,223.0,-5.87,87.64,64.07,32.3,85.14,-41.18,25,25,25,25,0,25,25,15,25,0,90,90.0,100.0,75.0,25.0,87.5,100.0,0,72,72
067770,,세진티에스,2025,2025-12-31,2026-06-18,1733.0,14600000000.0,KRW,general,일반,코스닥시장상장법인,262,전자 부품 제조업,manufacturing,제조업형,전자 부품 제조업,industry,118,49000428786.0,1456294575.0,47544134211.0,713961641.0,-207245981.0,11896547885.0,20.45,0.31,1.5,3.06,-1.74,53.9,2.36,-8.17,105.52,-4.95,62.06,87.0,9.67,97.1,3.21,25,20,20,15,20,5,25,5,25,0,60,44.0,50.68,95.69,56.9,100.0,71.43,0,72,72
072130,,유엔젤,2025,2025-12-31,2026-06-18,4905.0,62300000000.0,KRW,general,일반,유가증권시장상장법인,631,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",it_software,IT/소프트웨어형,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",industry,15,77650240722.0,14354491893.0,63295748829.0,4365449120.0,3419832610.0,61566608489.0,14.27,0.98,6.9,22.68,5.55,15.91,1.55,7.15,128.71,8.11,10.3,36.36,-0.25,82.38,-2.55,10,10,25,15,40,15,20,15,25,15,75,68.0,50.0,64.29,42.86,85.71,92.86,0,72,72
347740,,피엔케이피부임상연구센타,2025,2025-12-31,2026-06-18,1905.0,57200000000.0,KRW,general,일반,코스닥시장상장법인,739,"그 외 기타 전문, 과학 및 기술 서비스업",general,일반형,"그 외 기타 전문, 과학 및 기술 서비스업",industry,9,86524354987.0,6041989390.0,80482365597.0,4603567132.0,3940175380.0,22783129250.0,12.43,0.71,5.72,7.51,17.29,42.51,341.34,-20.15,77.78,-2.72,70.77,99.79,25.87,90.35,20.02,25,25,25,25,0,15,20,15,25,20,75,75.0,100.0,87.5,0.0,100.0,0.0,0,72,72
003080,,SB성보,2025,2025-12-31,2026-06-18,2260.0,45200000000.0,KRW,general,일반,유가증권시장상장법인,203,"비료, 농약 및 살균ㆍ살충제 제조업",manufacturing,제조업형,"비료, 농약 및 살균ㆍ살충제 제조업",industry,6,228336893035.0,75516225757.0,152820667278.0,34118990966.0,-8143226709.0,64334046194.0,1.32,0.3,22.33,49.41,-12.66,14.01,0.61,7.7,61.71,3.96,90.54,51.22,14.63,19.93,-16.61,25,20,20,15,20,25,25,25,25,0,100,80.0,100.0,100.0,0.0,40.0,100.0,0,71,71
004960,,한신공영,2025,2025-12-31,2026-06-18,11220.0,129800000000.0,KRW,general,일반,유가증권시장상장법인,411,건물 건설업,general,일반형,건물 건설업,industry,19,2212986466557.0,1371517585707.0,841468880850.0,57864389832.0,,,2.24,0.15,6.88,162.99,,11.79,0.94,-25.3,311.71,-4.46,80.97,83.62,32.18,47.71,,25,25,25,25,0,25,25,15,10,0,75,75.0,100.0,100.0,35.29,47.06,0.0,0,71,71
013570,,디와이,2025,2025-12-31,2026-06-18,3900.0,102600000000.0,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,general,일반형,기타 금융업,industry,90,1054827672822.0,454238813816.0,600588859006.0,30018364162.0,48056322293.0,1244837492114.0,3.42,0.17,5.0,75.63,3.86,121.1,6.87,4.34,206.1,6.32,97.18,97.51,0.65,63.3,-2.46,25,25,25,25,0,25,25,5,25,5,80,80.0,90.14,87.64,58.43,49.44,65.57,0,71,71
031210,,서울보증보험,2025,2025-12-31,2026-06-18,44600.0,3114000000000.0,KRW,insurance,보험,유가증권시장상장법인,651,보험업,insurance,보험형,보험업,industry,8,9408732397027.0,4213559413377.0,5195172983650.0,268410960714.0,375701743924.0,2313244012790.0,11.6,0.6,5.17,81.11,16.24,13.77,0.84,9.29,879.3,10.24,15.73,28.98,-4.12,90.78,6.0,10,40,35,15,0,15,20,15,25,20,75,74.0,28.57,71.43,71.43,100.0,0.0,0,71,71
036190,,금화피에스시,2025,2025-12-31,2026-06-18,32600.0,195600000000.0,KRW,general,일반,코스닥시장상장법인,423,전기 및 통신 공사업,general,일반형,전기 및 통신 공사업,industry,7,490634810673.0,105477063437.0,385157747236.0,30591844321.0,43801481164.0,423433500797.0,6.39,0.51,7.94,27.39,10.34,816.38,1.21,5.81,64.73,4.47,99.22,57.95,2.13,57.7,5.87,25,25,25,25,0,20,20,15,25,20,80,80.0,100.0,83.33,33.33,66.67,0.0,0,71,71
041520,,이엘씨,2025,2025-12-31,2026-06-18,9040.0,110200000000.0,KRW,general,일반,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외",manufacturing,제조업형,"측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외",industry,26,182458043820.0,9432745922.0,173025297898.0,8259069415.0,-900650522.0,37888100006.0,13.34,0.64,4.77,5.45,-2.38,30.77,2.43,-2.02,46.35,-1.74,56.64,73.81,6.79,88.24,-0.63,25,20,20,15,20,15,20,5,25,0,65,50.0,64.71,79.17,54.17,95.83,68.18,0,71,71
065690,,파커스,2025,2025-12-31,2026-06-18,1136.0,16000000000.0,KRW,general,일반,코스닥시장상장법인,221,고무제품 제조업,manufacturing,제조업형,고무제품 제조업,industry,9,81293288223.0,30709350403.0,50583937820.0,4900094629.0,-12735489947.0,53499990345.0,3.27,0.32,9.69,60.71,-23.8,5.37,0.47,4.21,92.63,1.92,39.18,32.19,5.48,34.46,-25.73,25,20,20,15,20,25,25,15,25,0,90,72.0,71.43,75.0,25.0,87.5,100.0,0,71,71
123570,,이엠넷,2025,2025-12-31,2026-06-18,1853.0,41300000000.0,KRW,general,일반,코스닥시장상장법인,713,광고업,general,일반형,광고업,industry,18,137272776944.0,38092489462.0,99180287482.0,1850271907.0,274223860.0,32260399959.0,22.32,0.42,1.87,38.41,0.85,12.69,0.83,4.85,108.46,6.91,-75.89,50.07,-2.98,64.59,-6.06,25,25,25,25,0,5,25,5,25,5,60,60.0,15.38,100.0,76.47,94.12,71.43,0,71,71
227840,,현대코퍼레이션홀딩스,2025,2025-12-31,2026-06-18,11630.0,105800000000.0,KRW,general,일반,유가증권시장상장법인,463,음ㆍ식료품 및 담배 도매업,general,일반형,음ㆍ식료품 및 담배 도매업,industry,10,407840840000.0,79928278000.0,327912562000.0,36164330000.0,,,2.93,0.32,11.03,24.37,,98.88,1.53,-19.41,123.36,-2.43,97.04,78.95,30.44,80.24,,25,25,25,25,0,25,25,20,25,0,95,95.0,83.33,100.0,11.11,88.89,0.0,0,71,71
005740,,크라운해태홀딩스,2025,2025-12-31,2026-06-18,5920.0,87900000000.0,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,general,일반형,기타 금융업,industry,90,1195496223664.0,588072580191.0,607423643473.0,33640292917.0,57250687227.0,1069881590060.0,2.61,0.14,5.54,96.81,5.35,121.1,6.87,4.34,206.1,6.32,97.84,97.89,1.19,53.02,-0.97,25,25,25,25,0,25,25,15,25,15,90,90.0,92.96,94.38,52.81,41.57,57.38,0,70,70
012320,,경동인베스트,2025,2025-12-31,2026-06-18,49500.0,117100000000.0,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,general,일반형,기타 금융업,industry,90,613345638642.0,115072090309.0,498273548333.0,18736617509.0,18821483046.0,276162998109.0,6.25,0.24,3.76,23.09,6.82,121.1,6.87,4.34,206.1,6.32,94.84,96.58,-0.58,88.79,0.5,25,25,25,25,0,20,25,5,25,15,75,75.0,61.97,77.53,64.04,76.4,44.26,0,70,70
042110,,에스씨디,2025,2025-12-31,2026-06-18,1230.0,59400000000.0,KRW,general,일반,코스닥시장상장법인,285,가정용 기기 제조업,manufacturing,제조업형,가정용 기기 제조업,industry,5,174654184534.0,38187525135.0,136466659399.0,6396027001.0,6306089494.0,216137192300.0,9.29,0.44,4.69,27.98,2.92,22.17,1.63,-1.94,119.26,-7.6,58.1,73.29,6.63,76.54,10.52,25,20,20,15,20,20,25,5,25,5,75,63.0,100.0,100.0,50.0,100.0,0.0,0,70,70
121800,,비덴트,2025,2025-12-31,2026-06-18,3320.0,256300000000.0,KRW,general,일반,코스닥시장상장법인,264,통신 및 방송장비 제조업,manufacturing,제조업형,통신 및 방송장비 제조업,industry,52,703109366248.0,58482758351.0,644626607897.0,8649437293.0,-7216693320.0,10149724188.0,29.63,0.4,1.34,9.07,-71.1,23.31,2.02,-22.42,92.01,-6.87,-27.14,80.35,23.76,90.14,-64.23,25,20,20,15,20,5,25,5,25,0,60,44.0,29.03,86.27,56.86,94.12,97.96,0,70,70
