symbol,corpCode,name,year,fiscal_date,currency,sector_group,sector_name,market_type,industry_code,industry_name,total_assets,total_liabilities,total_equity,net_income,operating_income,revenue
034830,,한국토지신탁,2025,2025-12-31,KRW,finance,금융기타,유가증권시장상장법인,642,신탁업 및 집합 투자업,1990907621833.0,952913650781.0,1037993971052.0,19428046138.0,,
041190,,우리기술투자,2025,2025-12-31,KRW,finance,금융기타,코스닥시장상장법인,649,기타 금융업,940958568820.0,164512097454.0,776446471366.0,110544592503.0,,
055550,,신한지주,2025,2025-12-31,KRW,finance,금융기타,유가증권시장상장법인,649,기타 금융업,786013485000000.0,725641161000000.0,60372324000000.0,5084519000000.0,,
071050,,한국금융지주,2025,2025-12-31,KRW,finance,금융기타,유가증권시장상장법인,649,기타 금융업,136161928000000.0,124062437000000.0,12099491000000.0,2024352000000.0,,
086790,,하나금융지주,2025,2025-12-31,KRW,finance,금융기타,유가증권시장상장법인,649,기타 금융업,674590676000000.0,628945122000000.0,45645554000000.0,4036638000000.0,,
100790,,미래에셋벤처투자,2025,2025-12-31,KRW,finance,금융기타,코스닥시장상장법인,649,기타 금융업,1100137937076.0,721805930804.0,378332006272.0,30930410145.0,,
105560,,KB금융,2025,2025-12-31,KRW,finance,금융기타,유가증권시장상장법인,649,기타 금융업,797923033000000.0,737093044000000.0,60829989000000.0,5840715000000.0,,
123890,,한국자산신탁,2025,2025-12-31,KRW,finance,금융기타,유가증권시장상장법인,642,신탁업 및 집합 투자업,1738214602959.0,654888141006.0,1083326461953.0,49381582687.0,,
138040,,메리츠금융지주,2025,2025-12-31,KRW,finance,금융기타,유가증권시장상장법인,649,기타 금융업,135457983800835.0,124196775797045.0,11261208003790.0,2350134643625.0,2872733957980.0,
138930,,BNK금융지주,2025,2025-12-31,KRW,finance,금융기타,유가증권시장상장법인,649,기타 금융업,161095407271012.0,149853571948424.0,11241835322588.0,836157244944.0,,
139130,,iM금융지주,2025,2025-12-31,KRW,finance,금융기타,유가증권시장상장법인,649,기타 금융업,98860713000000.0,92423945000000.0,6436768000000.0,457486000000.0,,
175330,,JB금융지주,2025,2025-12-31,KRW,finance,금융기타,유가증권시장상장법인,649,기타 금융업,73123844000000.0,66948672000000.0,6175172000000.0,730040000000.0,,
246690,,TS인베스트먼트,2025,2025-12-31,KRW,finance,금융기타,코스닥시장상장법인,642,신탁업 및 집합 투자업,125172966419.0,26808781551.0,98364184868.0,7001554457.0,,
289080,,SV인베스트먼트,2025,2025-03-31,KRW,finance,금융기타,코스닥시장상장법인,649,기타 금융업,92776064638.0,22033926071.0,70742138567.0,-5232241230.0,,
293580,,나우IB,2025,2025-12-31,KRW,finance,금융기타,코스닥시장상장법인,649,기타 금융업,169591414227.0,65107636827.0,104483777400.0,5783322145.0,,
316140,,우리금융지주,2025,2025-12-31,KRW,finance,금융기타,유가증권시장상장법인,649,기타 금융업,601457286000000.0,563598038000000.0,37859248000000.0,3227508000000.0,,
000010,,덕양에너젠,2025,2025-12-31,KRW,general,일반,코스닥시장상장법인,352,연료용 가스 제조 및 배관공급업,100805882594.0,58331270476.0,42474612118.0,4516046395.0,6680358069.0,143195229364.0
000020,,동화약품,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,212,의약품 제조업,642168098413.0,240728435023.0,401439663390.0,3842369985.0,256752681.0,496394309778.0
000040,,KR모터스,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,319,그 외 기타 운송장비 제조업,94195951474.0,51914124032.0,43672331167.0,-12248659118.0,-3928308472.0,63094455574.0
000050,,경방,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,471,종합 소매업,1255644259736.0,443817462202.0,811826797534.0,47379145951.0,,
000070,,삼양홀딩스,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,5272055814759.0,2619520717525.0,2652535097234.0,-298132876106.0,108765726889.0,3348286833611.0
000080,,에스엔시스,2025,2025-12-31,KRW,general,일반,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",3272507702370.0,2130368916488.0,1142138785882.0,41117248572.0,172338670998.0,2498566821284.0
000090,,에임드바이오,2025,2025-12-31,KRW,general,일반,코스닥시장상장법인,701,자연과학 및 공학 연구개발업,198968698743.0,6396747607.0,192571951136.0,5018085142.0,20768575294.0,47278353425.0
000100,,유한양행,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,212,의약품 제조업,3220925833989.0,858641498243.0,2362284335746.0,185318996567.0,104374493823.0,2186637586358.0
000110,,액스비스,2025,2025-12-31,KRW,general,일반,코스닥시장상장법인,289,기타 전기장비 제조업,72416914052.0,44308778632.0,28108135420.0,5010740442.0,4306996816.0,56573055392.0
000120,,CJ대한통운,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,493,도로 화물 운송업,10339205686286.0,5899567981863.0,4439637704423.0,258742959823.0,,
000130,,삼진식품,2025,2025-12-31,KRW,general,일반,코스닥시장상장법인,102,수산물 가공 및 저장 처리업,83070753778.0,41363890566.0,41706863212.0,5193811657.0,5955739965.0,109497527234.0
000140,,하이트진로홀딩스,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,3908162305446.0,2768000988787.0,1140161316659.0,15886630802.0,183252663765.0,2484504029642.0
000150,,그린광학,2025,2025-12-31,KRW,general,일반,코스닥시장상장법인,273,사진장비 및 광학 기기 제조업,32927788000000.0,20693467000000.0,12234321000000.0,249511000000.0,2202413577.0,41751906908.0
000180,,성창기업지주,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,861188044244.0,183803616784.0,677384427460.0,-20640100656.0,-6928127999.0,127218274093.0
000210,,DL,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,201,기초 화학물질 제조업,12182144221519.0,7261068527491.0,4921075694028.0,-96298295176.0,,
000220,,유유제약,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,212,의약품 제조업,207223189486.0,66679224990.0,140543964496.0,9116733726.0,11019185739.0,140884666972.0
000230,,일동홀딩스,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,212,의약품 제조업,802861393964.0,457281586880.0,345579807084.0,21573192487.0,14925169646.0,590889546403.0
000240,,한국앤컴퍼니,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,5259624597652.0,478545372042.0,4781079225610.0,347229288109.0,411626236474.0,1457551700261.0
000250,,삼천당제약,2025,2025-12-31,KRW,general,일반,코스닥시장상장법인,212,의약품 제조업,561231384431.0,197638158783.0,363593225648.0,12029846621.0,8466512950.0,231805277738.0
000270,,기아,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,301,자동차용 엔진 및 자동차 제조업,98979055000000.0,37788591000000.0,61190464000000.0,7554174000000.0,,
000300,,DH오토넥스,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,721725575844.0,568624428883.0,294777266241.0,5755172432.0,7156099827.0,40170942353.0
000320,,노루홀딩스,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,1279356692133.0,467432298583.0,811924393550.0,58541894001.0,64507992759.0,1239267844107.0
000390,,삼화페인트공업,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,204,기타 화학제품 제조업,620525370677.0,280080911091.0,340444459586.0,7779643622.0,9549499585.0,617067546154.0
000430,,대원강업,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,1449297103000.0,719091681000.0,730205422000.0,45988040000.0,,
000440,,중앙에너비스,2025,2025-12-31,KRW,general,일반,코스닥시장상장법인,467,기타 전문 도매업,54994657695.0,2987397109.0,52007260586.0,-1115438841.0,-1743958445.0,49592330053.0
000480,,시알홀딩스,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,232,"내화, 비내화 요업제품 제조업",1565188415000.0,756993430000.0,808194985000.0,-18803450000.0,,
000490,,대동,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,292,특수 목적용 기계 제조업,2275000906820.0,1628494698079.0,646506208741.0,-29871783649.0,31224606429.0,1484722098136.0
000500,,가온전선,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,283,절연선 및 케이블 제조업,1377927912000.0,894139107000.0,483788805000.0,51396625000.0,79191591000.0,2545698074000.0
000520,,삼일제약,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,212,의약품 제조업,371601555822.0,238339519546.0,133262036276.0,-34663701924.0,-22211884927.0,210253472993.0
000590,,CS홀딩스,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,425396197381.0,31670115640.0,393726081741.0,20996079784.0,20215270547.0,134870815287.0
000640,,동아쏘시오홀딩스,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,2079304723754.0,927773911607.0,1151530812147.0,91466489869.0,97772974663.0,1429766810735.0
000660,,SK하이닉스,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,261,반도체 제조업,176107659000000.0,55440908000000.0,120666751000000.0,42947902000000.0,47206319000000.0,97146675000000.0
000670,,영풍,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,242,1차 비철금속 제조업,6002694219498.0,1983907994996.0,4018786224502.0,30876821465.0,-259688708486.0,2908974321148.0
000680,,LS네트웍스,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,468,상품 종합 도매업,11685359914888.0,10407400008287.0,1277959906601.0,-19102992842.0,22287447432.0,2615245130367.0
000700,,유수홀딩스,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,479684093581.0,67528386749.0,412155706832.0,16752714426.0,21219524179.0,418474161915.0
000720,,현대건설,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,412,토목 건설업,27791708000000.0,17678843000000.0,10112865000000.0,559068000000.0,653006000000.0,31062912000000.0
000760,,이화산업,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,467,기타 전문 도매업,269557636766.0,64696138818.0,204861497948.0,-2135259806.0,,
000850,,화천기공,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,292,특수 목적용 기계 제조업,420411492511.0,80951516738.0,339459975773.0,11380353753.0,4216907667.0,221755533963.0
000860,,강남제비스코,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,204,기타 화학제품 제조업,974015674336.0,265247732135.0,708767942201.0,926008538.0,8294746283.0,598552862276.0
000880,,한화,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,204,기타 화학제품 제조업,289329420000000.0,240894093000000.0,48435327000000.0,1991600000000.0,4146883000000.0,74785440000000.0
000910,,유니온,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",333392379451.0,203838180194.0,129554199257.0,25562588658.0,5499074402.0,202400732520.0
000950,,전방,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,131,방적 및 가공사 제조업,237363693514.0,9867204035.0,227496489479.0,29808576772.0,-7314924674.0,40776455996.0
000970,,한국주철관공업,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,241,1차 철강 제조업,435616657290.0,70338072152.0,365278585138.0,17103869485.0,13295560073.0,406620008497.0
000990,,DB하이텍,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,261,반도체 제조업,2992581747645.0,748586290599.0,2243995457046.0,252582440798.0,,
001020,,페이퍼코리아,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,171,"펄프, 종이 및 판지 제조업",469194967845.0,205462214993.0,263732752852.0,-19327198235.0,-5279064383.0,266668528958.0
001040,,CJ,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,46966393292000.0,29949340845000.0,17017052447000.0,142631457000.0,,
001060,,JW중외제약,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,212,의약품 제조업,605273167595.0,235903567710.0,369369599885.0,61511192817.0,94460987932.0,775298057923.0
001070,,대한방직,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,132,직물 직조 및 직물제품 제조업,235543713677.0,79736878059.0,155806835618.0,-610608139.0,696690065.0,158285867181.0
001120,,LX인터내셔널,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,461,상품 중개업,9328302981413.0,5792595381529.0,3535707599884.0,158262048335.0,,
001130,,대한제분,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,105,낙농제품 및 식용 빙과류 제조업,1534815922172.0,525617679934.0,1009198242238.0,-25137525435.0,62256836691.0,1375199649054.0
001140,,국보,2025,2025-12-31,KRW,general,일반,기타법인,493,도로 화물 운송업,60175790765.0,77060476494.0,-16884685729.0,-26152418322.0,-5572542829.0,4081102301.0
001210,,금호전기,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,284,전구 및 조명장치 제조업,30776225371.0,20661211659.0,10115013712.0,-3935952090.0,-1183567764.0,44337718233.0
001230,,동국홀딩스,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,2693396462019.0,737647329544.0,1955749132475.0,20721382562.0,,
001250,,GS글로벌,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,468,상품 종합 도매업,1452118858000.0,881712031000.0,570406827000.0,13874085000.0,52300233000.0,4109264561000.0
001260,,남광토건,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,412,토목 건설업,7715584325302.0,1809815283137.0,5905769042165.0,85313155522.0,-63640615999.0,357445671000.0
001340,,PKC,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,201,기초 화학물질 제조업,606449785297.0,383169849536.0,223279935761.0,10099767746.0,12150680899.0,272137469082.0
001380,,SG글로벌,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,198430614295.0,46452045338.0,151978568957.0,2806712344.0,4964130609.0,93481243542.0
001390,,KG케미칼,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,201,기초 화학물질 제조업,8343678242449.0,4406276284803.0,3937401957646.0,243985224183.0,305678686344.0,9101646921664.0
001430,,세아베스틸지주,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,241,1차 철강 제조업,3914568488213.0,1961614625454.0,1952953862759.0,56136309970.0,98411992401.0,3651585276954.0
001440,,대한전선,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,283,절연선 및 케이블 제조업,3493282185409.0,1860939394871.0,1632342790538.0,89877397889.0,128613046536.0,3636018215712.0
001460,,BYC,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,141,봉제의복 제조업,775789336133.0,213296295370.0,562493040763.0,19590575123.0,26573558468.0,163166613171.0
001470,,삼부토건,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,412,토목 건설업,174374947199.0,316426365247.0,-142051418048.0,-76708414194.0,-26610157339.0,110992936772.0
001520,,동양,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",1454847945012.0,697952897394.0,756895047618.0,20272796018.0,,
001530,,디아이동일,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,461,상품 중개업,1024755857460.0,504274251329.0,520481606131.0,-9968597538.0,,
001540,,안국약품,2025,2025-12-31,KRW,general,일반,코스닥시장상장법인,212,의약품 제조업,310952617469.0,144663156428.0,166289461041.0,7319463691.0,9822537198.0,306873904373.0
001560,,제일연마,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,239,기타 비금속 광물제품 제조업,121234213232.0,12414337606.0,108819875626.0,13643926853.0,4241793251.0,78898942508.0
001570,,금양,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,201,기초 화학물질 제조업,1222067941228.0,761490705739.0,460577235489.0,-69041847124.0,-44660871685.0,102780898535.0
001620,,케이비아이동국실업,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,861979153146.0,593932076663.0,268047076483.0,31560050730.0,18558484099.0,808008048191.0
001630,,종근당홀딩스,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,212,의약품 제조업,1628780738713.0,715725386969.0,913055351744.0,54317390160.0,,
001680,,대상,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,108,동물용 사료 및 조제식품 제조업,3479148559839.0,2382199703977.0,1096948855862.0,-303088987280.0,169282317428.0,4401305371276.0
001740,,SK네트웍스,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,467,기타 전문 도매업,5040792000000.0,3015161000000.0,2025631000000.0,49981000000.0,86293000000.0,6745127000000.0
001780,,알루코,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,242,1차 비철금속 제조업,912972459028.0,508113654613.0,404858804415.0,15878057966.0,34899686142.0,575658057136.0
001790,,대한제당,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,105,낙농제품 및 식용 빙과류 제조업,1255280770000.0,771334638000.0,483946132000.0,-60301904000.0,56555932000.0,1356276028000.0
001800,,오리온홀딩스,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,6183410426053.0,1027474078419.0,5155936347634.0,337777860270.0,487728621983.0,3393126199452.0
001810,,무림SP,2025,2025-12-31,KRW,general,일반,코스닥시장상장법인,171,"펄프, 종이 및 판지 제조업",343812153418.0,143077505865.0,200734647553.0,-1670710404.0,1777567506.0,205670598437.0
001820,,삼화콘덴서공업,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,262,전자 부품 제조업,340250346579.0,60641126788.0,279609219791.0,12608427475.0,12866483343.0,294491998379.0
001890,,에이치디씨영창,2025,2025-12-31,KRW,general,일반,기타법인,332,악기 제조업,16666598176.0,43481099665.0,-26814501489.0,-5097400123.0,-5162826756.0,31105086538.0
001940,,KISCO홀딩스,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,241,1차 철강 제조업,1657184856346.0,162896067404.0,1494288788942.0,-23193674600.0,-70747195052.0,825260643220.0
001970,,에스지신성건설,2025,2025-12-31,KRW,general,일반,기타법인,412,토목 건설업,97581671345.0,53117014627.0,44464656718.0,-4953983234.0,-20630221997.0,22412385642.0
002020,,코오롱,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,7446985208816.0,5023677932299.0,2423307276517.0,-296605779721.0,60501208348.0,5886133083763.0
002030,,아세아,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,3319139223000.0,1283391333000.0,2035747890000.0,51275842000.0,111030477000.0,1884464676000.0
002070,,비비안,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,141,봉제의복 제조업,202247148246.0,119683805013.0,82563343233.0,-12605125664.0,-5004075308.0,222445054857.0
002100,,경농,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,203,"비료, 농약 및 살균ㆍ살충제 제조업",486456900345.0,198104326577.0,288352573768.0,19590877957.0,28697544624.0,339236756604.0
002140,,고려산업,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,105,낙농제품 및 식용 빙과류 제조업,263595796874.0,143896789984.0,119699006890.0,9671522577.0,13748324066.0,297322291052.0
002150,,도화엔지니어링,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,721,"건축 기술, 엔지니어링 및 관련 기술 서비스업",725157706076.0,473170192872.0,251987513204.0,6322351352.0,30117245820.0,698474865934.0
002170,,삼양통상,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,151,"가죽, 가방 및 유사 제품 제조업",474241122433.0,20750350486.0,453490771947.0,23951444926.0,18442275040.0,174685073701.0
002200,,한국수출포장공업,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,172,"골판지, 종이 상자 및 종이 용기 제조업",339512099189.0,58174334189.0,281337765000.0,-3880413695.0,-6557378537.0,289599658247.0
002220,,한일철강,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,241,1차 철강 제조업,336119241711.0,171013167271.0,165106074440.0,-435711348.0,3179080617.0,196404368831.0
002230,,피에스텍,2025,2025-12-31,KRW,general,일반,코스닥시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외",174884643176.0,38405992136.0,136478651040.0,9133066474.0,5280658665.0,97159784624.0
002240,,고려제강,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,241,1차 철강 제조업,2660051901199.0,698402110438.0,1961649790761.0,4602609973.0,40722957585.0,1809183329321.0
002310,,아세아제지,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,172,"골판지, 종이 상자 및 종이 용기 제조업",1034550897070.0,189225151771.0,845325745299.0,29610213131.0,27216050086.0,855126180115.0
002320,,한진,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,493,도로 화물 운송업,4316986683575.0,2793707876721.0,1523278806854.0,984901814.0,112195809190.0,3064925190779.0
002350,,넥센타이어,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,221,고무제품 제조업,4709514375870.0,2655057838506.0,2054456537364.0,151173987164.0,170297371324.0,3189610448781.0
002360,,SH에너지화학,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,201,기초 화학물질 제조업,101820431630.0,32127479315.0,69692952315.0,-10784068601.0,-12249904855.0,98627094841.0
002380,,케이씨씨,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,204,기타 화학제품 제조업,16803559405446.0,8979073673040.0,7824485732406.0,1538496275573.0,427615116299.0,6483819486096.0
002390,,한독,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,212,의약품 제조업,790750159507.0,512428746660.0,278321412847.0,-2238116610.0,,
002410,,범양건영,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,411,건물 건설업,102977141702.0,172443353346.0,-69466211644.0,-87501791532.0,-51309381647.0,71843235941.0
002450,,삼익악기,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,332,악기 제조업,514460612193.0,234557171738.0,279903440455.0,17274756148.0,2281982590.0,224438993364.0
002460,,HS화성,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,411,건물 건설업,742153231447.0,304276445287.0,437876786160.0,30907001990.0,43245443500.0,659478953752.0
002600,,조흥,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,108,동물용 사료 및 조제식품 제조업,434783887139.0,283315579004.0,151468308135.0,8081939315.0,18629765819.0,488246059548.0
002680,,한탑,2025,2025-12-31,KRW,general,일반,코스닥시장상장법인,105,낙농제품 및 식용 빙과류 제조업,138322418615.0,90999354860.0,47323063755.0,2087258782.0,2923724841.0,82399706144.0
002710,,TCC스틸,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,241,1차 철강 제조업,574103492112.0,325214311280.0,248889180832.0,-7600798426.0,-10909334249.0,611513908644.0
002720,,국제약품,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,212,의약품 제조업,182276329389.0,84574065322.0,97702264067.0,5704911934.0,6184872347.0,175496223500.0
002790,,아모레퍼시픽홀딩스,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,204,기타 화학제품 제조업,8769409589796.0,1533985961077.0,7235423628719.0,292155732971.0,367999917421.0,4623175217447.0
002800,,신신제약,2025,2025-12-31,KRW,general,일반,코스닥시장상장법인,212,의약품 제조업,137497263987.0,62977141426.0,74520122561.0,9282489579.0,10790159371.0,113778253746.0
002810,,삼영무역,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,467,기타 전문 도매업,771043913314.0,104299998627.0,666743914687.0,61352454987.0,12762460946.0,446867820266.0
002820,,SUN&L,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,162,나무제품 제조업,473160410615.0,250222446249.0,222937964366.0,-3635202790.0,-17877846785.0,272403719123.0
002840,,미원상사,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,204,기타 화학제품 제조업,492894738811.0,76510174483.0,416384564328.0,43521733029.0,43607590772.0,441137509663.0
002870,,신풍,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,467,기타 전문 도매업,76489326217.0,2838866844.0,73650459373.0,2001172609.0,-2293337379.0,24228056503.0
002880,,대유에이텍,2025,2025-12-31,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,392858411638.0,346347272554.0,46511139084.0,-651589067.0,30205846731.0,633397608367.0
