재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기	전기	전전기	
 재무상태표, 증권 - 연결	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_OtherBorrowings	            차입부채	5,038,968,437,324	3,665,250,851,658	3,124,604,479,171
 재무상태표, 증권 - 연결	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_OtherFinancialLiabilities	            기타금융부채	596,289,034,919	288,575,963,921	541,944,389,011
 재무상태표, 증권 - 연결	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_OtherNonfinancialLiabilities	            기타부채	96,581,323,252	77,562,038,545	69,621,478,933
 재무상태표, 증권 - 연결	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_Provisions	            충당부채	2,691,608,657	3,018,412,608	2,782,057,662
 재무상태표, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	dart_CashAndDuefromBanks	         I. 현금및예치금	868,378,022,942	745,432,123,490	450,823,065,571
 재무상태표, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	dart_LoansAtAmortisedCost	         IV. 상각후원가측정대출채권	1,094,559,462,364	1,174,978,511,804	1,083,923,182,444
 재무상태표, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_Assets	         자산총계	10,389,051,092,028	8,779,672,481,348	7,787,183,905,719
 재무상태표, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_CurrentTaxAssets	         VIII. 당기법인세자산	17,666,535,266	17,802,804,839	12,695,329,690
 재무상태표, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_DeferredTaxAssets	         IX. 이연법인세자산	25,768,770,323	25,439,866,067	25,035,579,480
 재무상태표, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss	         II. 당기손익-공정가치측정금융자산	6,401,184,631,220	5,406,301,676,029	4,575,750,700,272
 재무상태표, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_IntangibleAssetsAndGoodwill	         VII. 무형자산	18,217,181,042	18,670,109,697	20,451,902,893
 재무상태표, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_InvestmentAccountedForUsingEquityMethod	         III. 관계기업투자	87,510,388,158	45,237,362,011	37,000,583,233
 재무상태표, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_OtherFinancialAssets	         V. 기타금융자산	1,820,183,383,061	1,282,388,819,984	1,530,710,505,406
 재무상태표, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_OtherNonfinancialAssets	         X. 기타자산	19,824,298,902	24,927,362,844	11,376,571,792
 재무상태표, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_PropertyPlantAndEquipment	         VI. 유형자산	35,758,418,750	38,493,844,583	39,416,484,938
 재무상태표, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_Equity	            자본총계	878,749,608,097	871,417,272,578	935,420,573,720
