symbol,corpCode,name,year,fiscal_date,currency,sector_group,sector_name,market_type,industry_code,industry_name,total_assets,total_liabilities,total_equity,net_income,operating_income,revenue
029460,,케이씨,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,272,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",1062311270068.0,197391479176.0,864919790892.0,61447751633.0,66380698421.0,727022218779.0
029480,,광무,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,264,통신 및 방송 장비 제조업,129676750650.0,15898878531.0,113777872119.0,7280899975.0,-2607263511.0,24240060004.0
029530,,신도리코,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,263,컴퓨터 및 주변장치 제조업,1078782998517.0,87555410343.0,991227588174.0,54984228871.0,25334080155.0,395823115252.0
030000,,제일기획,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,713,광고업,2889504607291.0,1591740851472.0,1297763755819.0,190121613120.0,307522766415.0,4138274796031.0
030190,,NICE평가정보,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,639,기타 정보 서비스업,493709695212.0,124109919550.0,369599775662.0,56046652275.0,65329237352.0,485713636119.0
030200,,케이티,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,612,전기 통신업,42709982000000.0,24148845000000.0,18561137000000.0,988718000000.0,,
030350,,드래곤플라이,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,37622097422.0,9258062770.0,28364034652.0,-28045503869.0,-13327228938.0,16617929586.0
030520,,한글과컴퓨터,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,631779379665.0,161199361669.0,470580017996.0,-27497127633.0,34150052679.0,271099772341.0
030530,,원익홀딩스,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,1825048417312.0,507448061336.0,1317600355976.0,-23801700755.0,45774773657.0,749527050135.0
030720,,동원수산,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,031,어로 어업,114611865652.0,71959495193.0,42652370459.0,-17676748226.0,-19400162561.0,141944902184.0
031310,,아이즈비전,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,612,전기 통신업,244902404448.0,62029741582.0,182872662866.0,-807962640.0,6785523313.0,190968431347.0
031330,,에스에이엠티,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,671905875797.0,294596263083.0,377309612714.0,32941534857.0,,
031430,,신세계인터내셔날,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,474,"섬유, 의복, 신발 및 가죽제품 소매업",1324069585447.0,472354835583.0,851714749864.0,39649249111.0,,
031440,,신세계푸드,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,561,음식점업,875471406681.0,585580594481.0,289890812200.0,10644913318.0,26424244975.0,1488920671051.0
031510,,오스템,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,303,자동차 신품 부품 제조업,159401988933.0,59045844395.0,100356144538.0,7445336182.0,9903944411.0,141975544188.0
031820,,콤텍시스템,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",525378184898.0,318405022078.0,206973162820.0,3315283911.0,15528861337.0,892572862927.0
031860,,에스유홀딩스,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,468,상품 종합 도매업,66082716379.0,6333663136.0,59749053243.0,-32501586699.0,-13071378512.0,11308943767.0
031980,,피에스케이홀딩스,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,401441877193.0,60129472727.0,341312404466.0,42696378649.0,26970755131.0,94716683944.0
032040,,씨앤에스자산관리,2023,2023-12-31,KRW,general,일반,기타법인,759,기타 사업지원 서비스업,56389350523.0,28367876737.0,28021473786.0,405183849.0,793931063.0,133754858967.0
032190,,다우데이타,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,53939863207453.0,48223589793288.0,5716273414165.0,442895796585.0,667942798550.0,10334025110546.0
032350,,롯데관광개발,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,1764111056273.0,1698551480420.0,65559575853.0,-202330590203.0,-60605788472.0,313548275382.0
032500,,케이엠더블유,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,264,통신 및 방송 장비 제조업,276014611565.0,101149421739.0,174865189826.0,-65286675524.0,-62858228046.0,100068287667.0
032540,,TJ미디어,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,265,영상 및 음향기기 제조업,127571692107.0,41482880061.0,86088812046.0,4704446606.0,6331171872.0,96398616294.0
032560,,황금에스티,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,242,1차 비철금속 제조업,513527276106.0,112667876114.0,400859399992.0,29757396830.0,29280143234.0,355142901174.0
032620,,유비케어,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,154996197723.0,41459738938.0,113536458785.0,-961234912.0,3509125932.0,154040837400.0
032640,,LG유플러스,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,612,전기 통신업,20100605000000.0,11343820000000.0,8756785000000.0,630241000000.0,,
032680,,소프트센,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,639,기타 정보 서비스업,102567983755.0,37171565448.0,65396418307.0,-9968876097.0,-1418785527.0,61085045079.0
032750,,삼진,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,264,통신 및 방송 장비 제조업,116816248061.0,24476165099.0,92340082962.0,116048502.0,1887196131.0,156407806151.0
032790,,엠젠솔루션,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,67289023061.0,30301695050.0,36987328011.0,-21492769083.0,-6309133102.0,90534369618.0
032800,,판타지오,2023,2023-06-30,KRW,general,일반,코스닥시장상장법인,901,창작 및 예술관련 서비스업,78463627513.0,35755800134.0,42707827379.0,-18458038424.0,-4913262869.0,38527506388.0
032820,,우리기술,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",190185191918.0,86764913284.0,103420278634.0,5032187322.0,6678853804.0,63166127548.0
032850,,비트컴퓨터,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,80107053282.0,13892787589.0,66214265693.0,5598840253.0,6219477487.0,33458508904.0
032940,,원익,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,371415950987.0,119771366469.0,251644584518.0,-2630408185.0,12485502745.0,129877118817.0
032960,,동일기연,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,262,전자부품 제조업,67979697406.0,3778647167.0,64201050239.0,2184904681.0,422580762.0,25234856762.0
032980,,바이온,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,463,음ㆍ식료품 및 담배 도매업,26249372944.0,6554225017.0,19695147927.0,-6748920128.0,-6630325912.0,8889038206.0
033050,,제이엠아이,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,182,기록매체 복제업,89657744114.0,38458201511.0,51199542603.0,2449720275.0,4445290729.0,74566785312.0
033130,,디지틀조선,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,631,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",95889080585.0,10719723032.0,85169357553.0,3324754728.0,2174982408.0,36571550723.0
033160,,엠케이전자,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,262,전자부품 제조업,2307897334488.0,1330782091949.0,977115242539.0,-39145066304.0,46451135024.0,1116974657530.0
033170,,시그네틱스,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,261,반도체 제조업,153382493114.0,35447149386.0,117935343728.0,-15429078420.0,-14999228872.0,185484580200.0
033180,,KH 필룩스,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,262,전자부품 제조업,1035818460628.0,572780044343.0,463038416285.0,-76374444388.0,-11144257275.0,140239664550.0
033200,,모아텍,2023,2023-03-31,KRW,general,일반,코스닥시장상장법인,262,전자부품 제조업,77672475593.0,6575319170.0,71097156423.0,-1443812539.0,-2257322923.0,31956939380.0
033230,,인성정보,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",240073993474.0,164212643862.0,75861349612.0,-807384630.0,5213314477.0,365240558331.0
033240,,자화전자,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,262,전자부품 제조업,692647470965.0,312897493410.0,379749977555.0,-24425683991.0,-16355712201.0,503330314586.0
033250,,체시스,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,90568081356.0,57325992061.0,33242089295.0,3296767413.0,4565520723.0,60534305387.0
033290,,코웰패션,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,474,"섬유, 의복, 신발 및 가죽제품 소매업",885850938976.0,542255709034.0,343595229942.0,45123294555.0,34427006952.0,808042562443.0
033310,,엠투엔,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,259,기타 금속 가공제품 제조업,183836696114.0,41057777376.0,142778918738.0,3239297722.0,3209549957.0,76995441504.0
033320,,제이씨현시스템,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,146470299810.0,36916659794.0,109553640016.0,-2580074415.0,-5577757014.0,211562471795.0
033340,,좋은사람들,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,141,봉제의복 제조업,77079138754.0,20773903084.0,56305235670.0,2779833091.0,1288396956.0,82568061629.0
033430,,디에스티,2023,2023-12-31,KRW,general,일반,기타법인,292,특수 목적용 기계 제조업,31416481794.0,20485393570.0,10931088224.0,2545124357.0,2711896934.0,20858613489.0
033500,,동성화인텍,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,201,기초 화학물질 제조업,364279612381.0,195423074355.0,168856538026.0,28746230576.0,37339851391.0,531408738039.0
033530,,세종공업,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,1151805423714.0,739910935731.0,411894487983.0,4338222081.0,51864002447.0,1792324075283.0
033540,,파라텍,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,205444614972.0,106761951897.0,98682663075.0,-15241244085.0,-16022379951.0,218410558493.0
033560,,블루콤,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,265,영상 및 음향기기 제조업,174456307322.0,16983924284.0,157472383038.0,-2745537561.0,-7712405819.0,32770353181.0
033630,,에스케이브로드밴드,2023,2023-12-31,KRW,general,일반,기타법인,612,전기 통신업,6473408196266.0,3360165886101.0,3113242310165.0,202890402212.0,,
033640,,네패스,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,261,반도체 제조업,963118457710.0,679952137538.0,283166320172.0,-109458165882.0,-70002734472.0,480111639417.0
033780,,케이티앤지,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,120,담배 제조업,12772452000000.0,3477517000000.0,9294935000000.0,922361000000.0,1167336000000.0,5862608000000.0
033830,,티비씨,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,602,텔레비전 방송업,134217378721.0,7854020250.0,126363358471.0,6194310171.0,4137402175.0,43505868968.0
033920,,무학,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,111,알코올음료 제조업,639327517358.0,99689196854.0,539638320504.0,65425861817.0,,
034020,,두산에너빌리티,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,291,일반 목적용 기계 제조업,24640833945624.0,13799325009099.0,10841508936525.0,517521903042.0,,
034120,,SBS,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,602,텔레비전 방송업,1346398451632.0,465277013396.0,881121438236.0,47215006482.0,58323294148.0,996763613264.0
034220,,LG디스플레이,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,262,전자부품 제조업,35759298000000.0,26988754000000.0,8770544000000.0,-2576729000000.0,-2510164000000.0,21330819000000.0
034230,,파라다이스,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,912,유원지 및 기타 오락관련 서비스업,3618279367040.0,1832814279870.0,1785465087170.0,80184040634.0,145770072264.0,994199113643.0
034300,,신세계건설,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,411,건물 건설업,1259409261539.0,1141761518990.0,117647742549.0,-157103017665.0,-187816502373.0,1502628133685.0
034310,,NICE,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,3484123285552.0,2166601589788.0,1317521695764.0,19000281399.0,96985264990.0,2818916782455.0
034730,,SK,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,206970264000000.0,129091214000000.0,77879050000000.0,-406387000000.0,5056378000000.0,131237878000000.0
034810,,해성산업,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,649,기타 금융업,2517374926358.0,1151024499892.0,1366350426466.0,2515935451.0,106286094900.0,2308405711864.0
034940,,조아제약,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,212,의약품 제조업,74221475480.0,35463609527.0,38757865953.0,-11132861890.0,,
034950,,한국기업평가,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,759,기타 사업지원 서비스업,155098836128.0,34096377339.0,121002458789.0,24171464057.0,25839533932.0,95594059688.0
035080,,그래디언트,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,479,무점포 소매업,1897558670069.0,1063628720501.0,833929949568.0,-6023332663.0,2909640608.0,3423866580408.0
035150,,백산,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,222,플라스틱제품 제조업,351920466967.0,143460405254.0,208460061713.0,40522031132.0,53146153914.0,417721809967.0
035200,,프럼파스트,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,222,플라스틱제품 제조업,41162773066.0,3421073301.0,37741699765.0,1416560787.0,1442763516.0,29481472717.0
035250,,강원랜드,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,912,유원지 및 기타 오락관련 서비스업,4448655838228.0,770755021966.0,3677900816262.0,340880761170.0,282263014860.0,1388572378274.0
035420,,NAVER,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,631,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",35737826964395.0,11499828148842.0,24237998815553.0,985017762493.0,1488820269608.0,9670643576585.0
035430,,드림라인,2023,2023-12-31,KRW,general,일반,기타법인,612,전기 통신업,306173146251.0,189672929726.0,116500216525.0,-8232494205.0,-3458955776.0,171140347948.0
035460,,기산텔레콤,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,264,통신 및 방송 장비 제조업,87643097862.0,44084421553.0,43558676309.0,3796639092.0,4410201203.0,73884674502.0
035510,,신세계I&C,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",476561497604.0,94320451732.0,382241045872.0,30441378559.0,39957882041.0,618922936014.0
035600,,KG이니시스,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,1712145326379.0,1016709892786.0,695435433593.0,97102941766.0,106275402446.0,1344791853182.0
035610,,솔본,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,275835991994.0,44854893682.0,230981098312.0,48895126694.0,31759409160.0,123382776486.0
035620,,바른손이앤에이,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",124862745913.0,53215504229.0,71647241684.0,-13926418308.0,-4824155195.0,23670251801.0
035720,,카카오,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,631,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",25179968939321.0,11321369715195.0,13858599224126.0,-1816669011014.0,460857845673.0,7557001757272.0
035760,,CJ ENM,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,602,텔레비전 방송업,9949859715419.0,5772095217523.0,4177764497896.0,-396774722680.0,-14600377588.0,4368360656512.0
035810,,이지홀딩스,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,108,기타 식품 제조업,2528222762362.0,1499241307051.0,1028981455311.0,54489016848.0,103781080293.0,3119160305224.0
035890,,서희건설,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,411,건물 건설업,1538840693965.0,695168687177.0,843672006788.0,126686472990.0,228215359127.0,1441907750436.0
035900,,JYP Ent.,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,592,오디오물 출판 및 원판 녹음업,571533446142.0,173490775206.0,398042670936.0,105016740741.0,169443909949.0,566500542871.0
036000,,예림당,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,581,"서적, 잡지 및 기타 인쇄물 출판업",226745729190.0,25288303939.0,201457425251.0,18123216785.0,,
036010,,아비코전자,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,262,전자부품 제조업,145065262405.0,31790384569.0,113274877836.0,-2373030276.0,-4711554747.0,125029847788.0
036090,,위지트,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,257234029073.0,73480064661.0,183753964412.0,-24058585535.0,3654906386.0,35232358333.0
036120,,SCI평가정보,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,639,기타 정보 서비스업,34889365255.0,5779908848.0,29109456407.0,438984978.0,401056866.0,34374009972.0
036180,,지더블유바이텍,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,57884170089.0,28553917246.0,29330252843.0,-16749103670.0,,
036190,,금화피에스시,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,423,전기 및 통신 공사업,430472934672.0,100132481282.0,330340453390.0,38001459036.0,43458261238.0,337610294221.0
036200,,유니셈,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,243364155871.0,28979641845.0,214384514026.0,18230112881.0,17388081940.0,232111743013.0
036220,,오상헬스케어,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,213,의료용품 및 기타 의약 관련제품 제조업,320546708566.0,27256040100.0,293290668466.0,116664689672.0,142827493353.0,355846882565.0
036420,,콘텐트리중앙,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",2453055022945.0,1942938338789.0,510116684156.0,-171340065923.0,-68126882657.0,993035799342.0
036460,,한국가스공사,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,352,연료용 가스 제조 및 배관공급업,57254666338284.0,47428628235286.0,9826038102998.0,-747428633334.0,1553418857598.0,44555995015027.0
036530,,SNT홀딩스,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,2701797834311.0,748975380687.0,1952822453624.0,164296062870.0,178996899903.0,1895715059417.0
036540,,SFA반도체,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,261,반도체 제조업,609910066598.0,139749351905.0,470160714693.0,-14043612067.0,-16710120338.0,437586077155.0
036570,,엔씨소프트,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,582,소프트웨어 개발 및 공급업,4393800423903.0,1140771883353.0,3253028540550.0,213914315973.0,137283512800.0,1779832977766.0
036580,,팜스코,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,106,"떡, 빵 및 과자류 제조업",1119229511779.0,878222193994.0,241007317785.0,-33998532120.0,31480472700.0,1854547688808.0
036630,,세종텔레콤,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,612,전기 통신업,520375081558.0,200023805865.0,320351275693.0,44289357836.0,-3114263444.0,339300781424.0
036640,,HRS,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,202,합성고무 및 플라스틱 물질 제조업,125506249368.0,10999061294.0,114507188074.0,12106559396.0,12521004402.0,78169020610.0
036690,,코맥스,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,264,통신 및 방송 장비 제조업,98300576554.0,58018506402.0,40282070152.0,-7720568814.0,-6446909139.0,137009128290.0
036710,,심텍홀딩스,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,264,통신 및 방송 장비 제조업,1310605718748.0,891702876069.0,418902842679.0,-196307441993.0,-206310593777.0,1092958281242.0
036800,,나이스정보통신,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,612,전기 통신업,1211153716348.0,844879609112.0,366274107236.0,29750845323.0,36733568866.0,891628591940.0
036810,,에프에스티,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,262,전자부품 제조업,408834879367.0,169060375099.0,239774504268.0,-18103402115.0,-10782402895.0,197608619262.0
036830,,솔브레인홀딩스,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,1784937898542.0,520758178125.0,1264179720417.0,83427195418.0,120961316226.0,661555097819.0
036890,,진성티이씨,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,402862020333.0,170722141792.0,232139878541.0,28407293386.0,39589010073.0,485118584952.0
036930,,주성엔지니어링,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,805261391385.0,290513573540.0,514747817845.0,34000802285.0,28937462812.0,284745246660.0
037030,,파워넷,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",148314213402.0,54646534512.0,93667678890.0,-196760382.0,7145653724.0,186158775836.0
037270,,YG PLUS,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,631,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",225534081771.0,58633550811.0,166900530960.0,22274990552.0,21247899838.0,223637117243.0
037330,,인지디스플레,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,262,전자 부품 제조업,469901665871.0,268788541305.0,201113124566.0,11293287529.0,5257045876.0,687269080649.0
037340,,씨엘인터내셔널,2023,2023-12-31,KRW,general,일반,기타법인,264,통신 및 방송 장비 제조업,23611571223.0,6936076599.0,16675494624.0,5079881308.0,4725825996.0,30430510704.0
037350,,성도이엔지,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,721,"건축기술, 엔지니어링 및 관련 기술 서비스업",645551062822.0,384127509314.0,261423553508.0,4632891365.0,12314577967.0,678599013645.0
037370,,EG,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,201,기초 화학물질 제조업,149459123165.0,116424640808.0,33034482357.0,-20564802530.0,-14353005712.0,61797981915.0
037400,,우리엔터프라이즈,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,468,상품 종합 도매업,680411707716.0,360125263524.0,320286444192.0,18999248402.0,,
037440,,희림,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,721,"건축기술, 엔지니어링 및 관련 기술 서비스업",193507326595.0,120217837288.0,73289489307.0,6377486209.0,7376354550.0,228652275391.0
037460,,삼지전자,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,264,통신 및 방송 장비 제조업,1015542680922.0,468966213537.0,546576467385.0,51262488157.0,78343445249.0,2526207927918.0
037560,,LG헬로비전,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,602,텔레비전 방송업,1319446205693.0,754107897938.0,565338307755.0,-45352667210.0,47352193560.0,1190257448844.0
037760,,쎄니트,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,241,1차 철강 제조업,204177257709.0,102405815230.0,101771442479.0,3809519283.0,4922899481.0,140357557191.0
037950,,엘컴텍,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,262,전자부품 제조업,76021433061.0,7827937060.0,68193496001.0,2203840185.0,,
038010,,제일테크노스,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",195450551414.0,81700928079.0,113749623335.0,26048029783.0,36225506696.0,267641196279.0
038060,,루멘스,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,261,반도체 제조업,146455909675.0,48651958356.0,97803951319.0,4005286642.0,2742020759.0,171236881677.0
038070,,서린바이오,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,467,기타 전문 도매업,114099910024.0,28860665933.0,85239244091.0,-2323066287.0,2494508388.0,89569472309.0
038110,,에코플라스틱,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,303,자동차 신품 부품 제조업,988358418257.0,770529644599.0,217828773658.0,43313989565.0,72420507238.0,2160621914515.0
038160,,팍스넷,2023,2023-12-31,KRW,general,일반,기타법인,639,기타 정보 서비스업,16592790751.0,46312586454.0,-29719795703.0,-3892241364.0,-3671324449.0,1086066551.0
038290,,마크로젠,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,739,"그 외 기타 전문, 과학 및 기술 서비스업",257818021053.0,96859761146.0,160958259907.0,-16750535421.0,-423115234.0,132803131511.0
038390,,레드캡투어,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,742762504229.0,538514978192.0,204247526037.0,16636270975.0,38770681338.0,338183142415.0
038460,,바이오스마트,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,262,전자부품 제조업,260062933398.0,138430849671.0,121632083727.0,16179096192.0,10085424100.0,456164440535.0
038500,,삼표시멘트,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,239,기타 비금속 광물제품 제조업,1520485305476.0,814483922837.0,706001382639.0,33807860692.0,84701114941.0,823729443914.0
038530,,케이바이오,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,464,생활용품 도매업,142923132321.0,14592408372.0,128330723949.0,-12674439432.0,-561250505.0,27324874182.0
038540,,상상인,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",6714393955109.0,5916512387476.0,797881567633.0,-62168774849.0,-64717139541.0,936962706826.0
038620,,위즈코프,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,477,연료 소매업,117204722249.0,30389685361.0,86815036888.0,1594172742.0,647813712.0,56065934824.0
038680,,에스넷,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",292747563284.0,184904997491.0,107842565793.0,21100236482.0,14463119767.0,477140534215.0
038870,,에코바이오,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,741,사업시설 유지ㆍ관리 서비스업,109553282161.0,23459363605.0,86093918556.0,2353149044.0,-2601797272.0,15790408546.0
038880,,아이에이,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,262,전자부품 제조업,147743930926.0,57868186344.0,89875744582.0,-18619524039.0,-10219010515.0,59179508587.0
038950,,파인디지털,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,264,통신 및 방송 장비 제조업,106950849539.0,9424407198.0,97526442341.0,1971061225.0,-660156613.0,87726787052.0
039020,,이건홀딩스,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,161,제재 및 목재 가공업,794076417995.0,422775689722.0,371300728273.0,-10820215245.0,3234973770.0,458516755984.0
039030,,이오테크닉스,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,611678998449.0,49219483901.0,562459514548.0,36393252840.0,28334755251.0,316384019477.0
039130,,하나투어,2023,2023-12-31,KRW,general,일반,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,644596377665.0,485292298418.0,159304079247.0,59056762065.0,34047986427.0,411611609463.0
039200,,오스코텍,2023,2023-12-31,KRW,general,일반,코스닥시장상장법인,212,의약품 제조업,132578400082.0,37860914026.0,94717486056.0,-28489780658.0,-32655289595.0,4950929999.0
