symbol,price_date,price,market_cap
003490,2026-06-19,27600.0,10162900000000.0
003550,2026-06-19,105200.0,15905400000000.0
003570,2026-06-19,40650.0,1351700000000.0
003580,2026-06-19,1499.0,75900000000.0
003610,2026-06-19,5040.0,182500000000.0
003620,2026-06-19,3007.0,608500000000.0
003670,2026-06-19,195900.0,17424600000000.0
003720,2026-06-19,7720.0,262500000000.0
003780,2026-06-19,4960.0,64500000000.0
003800,2026-06-19,31550.0,349900000000.0
003850,2026-06-19,8970.0,769500000000.0
003920,2026-06-19,41450.0,248700000000.0
003960,2026-06-19,26500.0,242900000000.0
004000,2026-06-19,47350.0,1221600000000.0
004020,2026-06-19,31800.0,4243600000000.0
004060,2026-06-19,2675.0,54100000000.0
004080,2026-06-19,13760.0,129300000000.0
004090,2026-06-19,11210.0,142300000000.0
004100,2026-06-19,2885.0,105900000000.0
004140,2026-06-19,1885.0,90400000000.0
004150,2026-06-19,3430.0,140700000000.0
004170,2026-06-19,702000.0,6630500000000.0
004250,2026-06-19,3010.0,110500000000.0
004270,2026-06-19,6980.0,25300000000.0
004360,2026-06-19,13090.0,250200000000.0
004370,2026-06-19,353500.0,2150200000000.0
004380,2026-06-19,8760.0,181300000000.0
004430,2026-06-19,10000.0,240000000000.0
004450,2026-06-19,25500.0,54900000000.0
004490,2026-06-19,57000.0,790000000000.0
004540,2026-06-19,1502.0,55900000000.0
004560,2026-06-19,12410.0,187100000000.0
004590,2026-06-19,5400.0,81000000000.0
004650,2026-06-19,9060.0,83300000000.0
004690,2026-06-19,115200.0,417800000000.0
004710,2026-06-19,12910.0,524500000000.0
004720,2026-06-19,2895.0,65600000000.0
004800,2026-06-19,189900.0,3179000000000.0
004830,2026-06-19,3465.0,54300000000.0
004840,2026-06-19,4110.0,79200000000.0
004890,2026-06-19,35250.0,85500000000.0
004910,2026-06-19,3525.0,45100000000.0
004920,2026-06-19,932.0,48600000000.0
004960,2026-06-19,10790.0,124800000000.0
004970,2026-06-19,8880.0,142100000000.0
004980,2026-06-19,8190.0,200800000000.0
004990,2026-06-19,25350.0,2526500000000.0
005010,2026-06-19,4430.0,248900000000.0
005090,2026-06-19,47950.0,690900000000.0
005110,2026-06-19,1254.0,26500000000.0
005160,2026-06-19,2435.0,132100000000.0
005180,2026-06-19,65500.0,607100000000.0
005250,2026-06-19,10560.0,496600000000.0
005290,2026-06-19,60300.0,3073500000000.0
005300,2026-06-19,100000.0,927900000000.0
005320,2026-06-19,1055.0,36100000000.0
005360,2026-06-19,1287.0,24300000000.0
005380,2026-06-19,596000.0,122035600000000.0
005420,2026-06-19,11730.0,450500000000.0
005430,2026-06-19,80000.0,253300000000.0
005440,2026-06-19,13310.0,2075100000000.0
005490,2026-06-19,353000.0,27972300000000.0
005610,2026-06-19,38350.0,330900000000.0
005670,2026-06-19,6250.0,62500000000.0
005680,2026-06-19,15360.0,307200000000.0
005710,2026-06-19,10330.0,207000000000.0
005720,2026-06-19,6090.0,320000000000.0
005740,2026-06-19,5600.0,83100000000.0
005750,2026-06-19,4190.0,69500000000.0
005800,2026-06-19,12890.0,116000000000.0
005810,2026-06-19,36650.0,528400000000.0
005820,2026-06-19,13970.0,32100000000.0
005850,2026-06-19,66000.0,3065600000000.0
005860,2026-06-19,2340.0,92200000000.0
005880,2026-06-19,1966.0,634500000000.0
005930,2026-06-19,356000.0,2081275200000000.0
005950,2026-06-19,13250.0,348400000000.0
005960,2026-06-19,6100.0,140000000000.0
005990,2026-06-19,10580.0,140700000000.0
006040,2026-06-19,31800.0,1403700000000.0
006060,2026-06-19,2570.0,142200000000.0
006110,2026-06-19,49850.0,753900000000.0
006120,2026-06-19,44300.0,771400000000.0
006200,2026-06-19,2280.0,21300000000.0
006260,2026-06-19,404000.0,12604800000000.0
006280,2026-06-19,122000.0,1425800000000.0
006340,2026-06-19,11220.0,879800000000.0
006360,2026-06-19,26400.0,2259400000000.0
006370,2026-06-19,4050.0,43800000000.0
006400,2026-06-19,545000.0,43919100000000.0
006490,2026-06-19,277.0,41000000000.0
006570,2026-06-19,1903.0,29000000000.0
006620,2026-06-19,3910.0,111300000000.0
006650,2026-06-19,122400.0,795600000000.0
006660,2026-06-19,10790.0,87700000000.0
006730,2026-06-19,10180.0,661000000000.0
006740,2026-06-19,5550.0,26400000000.0
006840,2026-06-19,6070.0,80400000000.0
006880,2026-06-19,4970.0,58800000000.0
006890,2026-06-19,5930.0,68800000000.0
006920,2026-06-19,3360.0,36700000000.0
006980,2026-06-19,16840.0,52000000000.0
007070,2026-06-19,22650.0,1893700000000.0
007160,2026-06-19,42500.0,212500000000.0
007210,2026-06-19,1567.0,102400000000.0
007310,2026-06-19,312500.0,1252400000000.0
007340,2026-06-19,41200.0,2410600000000.0
007390,2026-06-19,29000.0,1868600000000.0
007460,2026-06-19,2735.0,64500000000.0
007530,2026-06-19,2015.0,44800000000.0
007540,2026-06-19,40950.0,117800000000.0
007570,2026-06-19,7940.0,151500000000.0
007590,2026-06-19,5800.0,79000000000.0
007610,2026-06-19,5050.0,90900000000.0
007660,2026-06-19,114700.0,8420000000000.0
007680,2026-06-19,3600.0,48400000000.0
007690,2026-06-19,33700.0,312100000000.0
007700,2026-06-19,15710.0,614500000000.0
007720,2026-06-19,299.0,30100000000.0
007770,2026-06-19,6800.0,23900000000.0
007810,2026-06-19,118400.0,2839500000000.0
007820,2026-06-19,3180.0,63700000000.0
007860,2026-06-19,8390.0,197000000000.0
007980,2026-06-19,1728.0,81000000000.0
008060,2026-06-19,19710.0,616700000000.0
008250,2026-06-19,2710.0,29700000000.0
008350,2026-06-19,1155.0,149100000000.0
008370,2026-06-19,4790.0,57500000000.0
008470,2026-06-19,3100.0,26100000000.0
008490,2026-06-19,18000.0,208200000000.0
008600,2026-06-19,2620.0,17600000000.0
008700,2026-06-19,1198.0,92400000000.0
008730,2026-06-19,17180.0,426100000000.0
008770,2026-06-19,54000.0,2119400000000.0
008870,2026-06-19,40250.0,40300000000.0
008930,2026-06-19,29000.0,1983400000000.0
008970,2026-06-19,1379.0,143100000000.0
009070,2026-06-19,4215.0,126500000000.0
009140,2026-06-19,25150.0,39500000000.0
009150,2026-06-19,2244000.0,167612700000000.0
009160,2026-06-19,4245.0,277500000000.0
009180,2026-06-19,2790.0,78600000000.0
009200,2026-06-19,1462.0,60800000000.0
009240,2026-06-19,32850.0,773100000000.0
009270,2026-06-19,1061.0,121800000000.0
009290,2026-06-19,5780.0,287800000000.0
009300,2026-06-19,13240.0,84300000000.0
009310,2026-06-19,5330.0,23300000000.0
009320,2026-06-19,907.0,44700000000.0
009410,2026-06-19,1689.0,502600000000.0
009420,2026-06-19,51200.0,2674700000000.0
009440,2026-06-19,756.0,17600000000.0
009450,2026-06-19,66500.0,968800000000.0
009470,2026-06-19,35600.0,235500000000.0
009540,2026-06-19,411500.0,29123100000000.0
009580,2026-06-19,1682.0,104900000000.0
009620,2026-06-19,827.0,14500000000.0
009680,2026-06-19,9890.0,214900000000.0
009780,2026-06-19,6000.0,105600000000.0
009810,2026-06-19,1843.0,28000000000.0
009830,2026-06-19,36600.0,6291300000000.0
009900,2026-06-19,7980.0,418700000000.0
009970,2026-06-19,174400.0,2259100000000.0
010040,2026-06-19,1592.0,65400000000.0
010100,2026-06-19,4200.0,127900000000.0
010120,2026-06-19,249000.0,37350000000000.0
010130,2026-06-19,1184000.0,24713600000000.0
010140,2026-06-19,26650.0,23452000000000.0
010170,2026-06-19,16100.0,2503300000000.0
010240,2026-06-19,5290.0,61900000000.0
010280,2026-06-19,5050.0,65800000000.0
010400,2026-06-19,3585.0,27300000000.0
010470,2026-06-19,4915.0,58900000000.0
010580,2026-06-19,1803.0,200600000000.0
010690,2026-06-19,13950.0,487100000000.0
010770,2026-06-19,3915.0,57300000000.0
010780,2026-06-19,22900.0,691300000000.0
010950,2026-06-19,102500.0,11539700000000.0
010960,2026-06-19,3120.0,75300000000.0
011000,2026-06-19,718.0,65300000000.0
011040,2026-06-19,5010.0,154200000000.0
011070,2026-06-19,1186000.0,28069200000000.0
011080,2026-06-19,3515.0,15100000000.0
011090,2026-06-19,1467.0,17400000000.0
011150,2026-06-19,1976.0,71000000000.0
011170,2026-06-19,75100.0,3212400000000.0
011200,2026-06-19,19530.0,18421400000000.0
011210,2026-06-19,71800.0,1952600000000.0
011230,2026-06-19,4135.0,79300000000.0
011280,2026-06-19,2015.0,142700000000.0
011300,2026-06-19,2250.0,37800000000.0
011320,2026-06-19,3905.0,75400000000.0
011370,2026-06-19,831.0,83800000000.0
011390,2026-06-19,48350.0,51100000000.0
011560,2026-06-19,21200.0,213800000000.0
011700,2026-06-19,2755.0,89400000000.0
011760,2026-06-19,24000.0,317500000000.0
011780,2026-06-19,123100.0,3096900000000.0
011790,2026-06-19,116900.0,5798000000000.0
011810,2026-06-19,3530.0,109500000000.0
011930,2026-06-19,20200.0,410200000000.0
012030,2026-06-19,1830.0,368100000000.0
012160,2026-06-19,376.0,29400000000.0
012170,2026-06-19,1007.0,20400000000.0
012200,2026-06-19,5470.0,148900000000.0
012320,2026-06-19,56200.0,132900000000.0
012330,2026-06-19,605000.0,54893200000000.0
012340,2026-06-19,984.0,11100000000.0
012450,2026-06-19,1117000.0,57596300000000.0
012510,2026-06-19,120000.0,3494900000000.0
012610,2026-06-19,3870.0,161100000000.0
012620,2026-06-19,6710.0,29500000000.0
012630,2026-06-19,20700.0,1236700000000.0
012700,2026-06-19,2805.0,73500000000.0
012750,2026-06-19,70300.0,2671300000000.0
012800,2026-06-19,1209.0,110200000000.0
012860,2026-06-19,2930.0,214600000000.0
013030,2026-06-19,33450.0,393600000000.0
013120,2026-06-19,2215.0,201100000000.0
013310,2026-06-19,2885.0,112000000000.0
013360,2026-06-19,1545.0,83500000000.0
013520,2026-06-19,2595.0,129900000000.0
013570,2026-06-19,3795.0,99900000000.0
013580,2026-06-19,19180.0,171300000000.0
013700,2026-06-19,1170.0,69900000000.0
013720,2026-06-19,566.0,34400000000.0
013810,2026-06-19,1801.0,26400000000.0
013870,2026-06-19,3865.0,73700000000.0
013890,2026-06-19,9380.0,205700000000.0
013990,2026-06-19,3745.0,123200000000.0
014100,2026-06-19,1643.0,19400000000.0
014130,2026-06-19,2210.0,26500000000.0
014190,2026-06-19,1287.0,45600000000.0
014280,2026-06-19,4150.0,121700000000.0
014440,2026-06-19,4475.0,89500000000.0
014470,2026-06-19,1068.0,64100000000.0
014530,2026-06-19,3135.0,109300000000.0
