symbol,corpCode,name,year,fiscal_date,price_date,price,market_cap,currency,sector_group,sector_name,market_type,industry_code,industry_name,valuation_model_type,valuation_model_name,peer_group_name,peer_group_level,peer_group_size,total_assets,total_liabilities,total_equity,net_income,operating_income,revenue,per,pbr,roe,debt_ratio,operating_margin,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_debt_ratio_avg,peer_operating_margin_avg,per_vs_peer_pct,pbr_vs_peer_pct,roe_vs_peer_pctp,debt_ratio_vs_peer_pct,operating_margin_vs_peer_pctp,weight_per,weight_pbr,weight_roe,weight_debt,weight_op_margin,per_score,pbr_score,roe_score,debt_score,operating_margin_score,absolute_score,weighted_absolute_score,per_peer_score,pbr_peer_score,roe_peer_score,debt_peer_score,op_margin_peer_score,risk_penalty,industry_adjusted_score,valuation_score
058430,,포스코스틸리온,2024,2024-12-31,2026-06-19,5360.0,321600000000.0,KRW,general,일반,유가증권시장상장법인,241,1차 철강 제조업,manufacturing,제조업형,1차 철강 제조업,industry,40,556803723173.0,171503934925.0,385299788248.0,35280935188.0,51923404660.0,1209864896429.0,9.12,0.83,9.16,44.51,4.29,35.65,0.62,-4.17,104.44,1.11,74.43,-35.51,13.33,57.38,3.18,25,20,20,15,20,20.88,21.7,19.16,25,12.87,86.74,78.86,65.52,28.21,92.31,74.36,81.08,0,68,86.74
078930,,GS,2024,2024-12-31,2026-06-19,67900.0,6307600000000.0,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,general,일반형,기타 금융업,industry,90,35063398000000.0,16593042000000.0,18470356000000.0,863517000000.0,,,7.3,0.34,4.68,89.84,,450.5,7.2,5.81,186.47,5.75,98.38,95.25,-1.14,51.82,,25,25,25,25,0,22.7,25,14.04,25,0,86.74,86.74,56.41,64.04,40.91,43.82,0,0,51,86.74
053620,,태양,2024,2024-12-31,2026-06-19,6600.0,56800000000.0,KRW,general,일반,코스닥시장상장법인,259,기타 금속 가공제품 제조업,manufacturing,제조업형,기타 금속 가공제품 제조업,industry,14,220372093244.0,36291093347.0,184080999897.0,8262165663.0,2166789978.0,152238218507.0,6.87,0.31,4.49,19.71,1.42,18.7,0.58,-1.47,73.14,-9.03,63.24,47.1,5.95,73.04,10.45,25,20,20,15,20,23.13,25,13.47,25,4.26,86.6,72.31,75,84.62,76.92,84.62,63.64,0,76,86.6
080520,,오디텍,2024,2024-12-31,2026-06-19,3125.0,35400000000.0,KRW,general,일반,코스닥시장상장법인,261,반도체 제조업,manufacturing,제조업형,반도체 제조업,industry,49,136975371245.0,11285823781.0,125689547464.0,5471824408.0,-6361445277.0,37001931925.0,6.47,0.28,4.35,8.98,-17.19,637.55,4.16,-9.41,93.37,-13.95,98.99,93.24,13.77,90.38,-3.25,25,20,20,15,20,23.53,25,13.05,25,0,86.58,68.97,86.36,100,62.5,91.67,25.58,0,73,86.58
155650,,와이엠씨,2024,2024-12-31,2026-06-19,3120.0,59200000000.0,KRW,general,일반,코스닥시장상장법인,262,전자 부품 제조업,manufacturing,제조업형,전자 부품 제조업,industry,110,172151519524.0,48140253441.0,124011266083.0,6698784153.0,6896735854.0,167730074166.0,8.84,0.48,5.4,38.82,4.11,59.64,2.56,-4.22,94.04,-1.07,85.18,81.35,9.62,58.72,5.18,25,20,20,15,20,21.16,25,15.4,25,12.33,86.56,78.34,72.73,83.94,59.63,72.48,59.62,0,70,86.56
007310,,오뚜기,2024,2024-12-31,2026-06-19,312500.0,1252400000000.0,KRW,general,일반,유가증권시장상장법인,108,동물용 사료 및 조제식품 제조업,manufacturing,제조업형,동물용 사료 및 조제식품 제조업,industry,29,3597403088294.0,1415871492212.0,2181531596082.0,137599993733.0,222014509063.0,3539120882890.0,9.1,0.57,6.31,64.9,6.27,13.34,0.91,3.48,94.48,-0.18,31.77,36.65,2.83,31.31,6.45,25,20,20,15,20,20.9,24.3,16.31,25,16.27,86.51,81.4,60.87,35.71,67.86,57.14,76.92,0,60,86.51
236200,,슈프리마,2024,2024-12-31,2026-06-19,43800.0,305500000000.0,KRW,general,일반,코스닥시장상장법인,264,통신 및 방송장비 제조업,manufacturing,제조업형,통신 및 방송장비 제조업,industry,49,260128506748.0,23471533042.0,236656973706.0,32487210763.0,23285437816.0,108231735860.0,9.4,1.29,13.73,9.92,21.51,17.49,1.63,0.45,82.18,-13.63,46.22,20.79,13.28,87.93,35.14,25,20,20,15,20,20.6,17.1,23.73,25,25,86.43,88.26,42.31,37.5,81.25,97.92,100,0,69,86.43
003030,,세아제강지주,2024,2024-12-31,2026-06-19,126200.0,522700000000.0,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,general,일반형,기타 금융업,industry,90,5555573758508.0,2897364493988.0,2658209264520.0,117043515792.0,211611279793.0,3675086864147.0,4.47,0.2,4.4,109.0,5.76,450.5,7.2,5.81,186.47,5.75,99.01,97.27,-1.41,41.55,0.01,25,25,25,25,0,25,25,13.2,23.2,15.76,86.4,86.4,76.92,82.02,38.64,37.08,51.47,0,59,86.4
082210,,옵트론텍,2024,2024-12-31,2026-06-19,1284.0,44900000000.0,KRW,general,일반,코스닥시장상장법인,273,사진장비 및 광학 기기 제조업,manufacturing,제조업형,사진장비 및 광학 기기 제조업,industry,10,224929645813.0,144593713579.0,80335932234.0,26311306032.0,-4446631400.0,217958467760.0,1.71,0.56,32.75,179.99,-2.04,14.07,2.82,-18.02,168.48,-31.01,87.87,80.16,50.77,-6.83,28.97,25,20,20,15,20,25,24.4,25,12,0,86.4,71.72,100,88.89,100,33.33,55.56,0,79,86.4
065510,,휴비츠,2024,2024-12-31,2026-06-19,7060.0,76800000000.0,KRW,general,일반,코스닥시장상장법인,271,의료용 기기 제조업,manufacturing,제조업형,의료용 기기 제조업,industry,46,222132760337.0,100346019736.0,121786740601.0,8364298114.0,13333966220.0,117875139902.0,9.18,0.63,6.87,82.39,11.31,68.69,2.44,-54.53,98.13,-115.58,86.63,74.18,61.4,16.04,126.89,25,20,20,15,20,20.82,23.7,16.87,25,20.66,86.39,84.8,75,83.33,72.73,33.33,76.19,0,70,86.39
131760,,파인텍,2024,2024-12-31,2026-06-19,2100.0,18200000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,142,79997049618.0,43741565382.0,36255484236.0,2660987236.0,1869589872.0,71020352798.0,6.84,0.5,7.34,120.65,2.63,224.25,13.77,-4.55,92.16,-8.11,96.95,96.35,11.89,-30.92,10.74,25,20,20,15,20,23.16,25,17.34,20.87,7.89,86.37,75.87,85.37,80.94,65.94,23.02,51.45,0,64,86.37
075180,,새론오토모티브,2024,2024-12-31,2026-06-19,2835.0,54400000000.0,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,manufacturing,제조업형,자동차 신품 부품 제조업,industry,84,275007869227.0,30141029215.0,244866840012.0,9688594948.0,-5783033372.0,142009270182.0,5.61,0.22,3.96,12.31,-4.07,15.27,0.88,8.65,193.97,3.29,63.23,74.79,-4.7,93.65,-7.36,25,20,20,15,20,24.39,25,11.88,25,0,86.27,68.89,54.41,84.94,31.33,97.59,8.33,0,53,86.27
084010,,대한제강,2024,2024-12-31,2026-06-19,8320.0,286000000000.0,KRW,general,일반,유가증권시장상장법인,241,1차 철강 제조업,manufacturing,제조업형,1차 철강 제조업,industry,40,1149797079037.0,253778803967.0,896018275070.0,40013924720.0,10317146497.0,1224534509948.0,7.15,0.32,4.47,28.32,0.84,35.65,0.62,-4.17,104.44,1.11,79.95,48.18,8.64,72.88,-0.27,25,20,20,15,20,22.85,25,13.41,25,2.52,86.26,70.59,86.21,66.67,64.1,79.49,29.73,0,66,86.26
039610,,화성밸브,2024,2024-12-31,2026-06-19,6360.0,66200000000.0,KRW,general,일반,코스닥시장상장법인,291,일반 목적용 기계 제조업,manufacturing,제조업형,일반 목적용 기계 제조업,industry,33,130853121273.0,36314952018.0,94538169255.0,7102994731.0,7963490108.0,91263944666.0,9.32,0.7,7.51,38.41,8.73,46.9,3.08,-32.57,153.58,-0.16,80.13,77.28,40.09,74.99,8.89,25,20,20,15,20,20.68,23,17.51,25,18.73,86.19,83.07,71.43,87.5,65.63,90.63,89.66,0,80,86.19
142210,,유니트론텍,2024,2024-12-31,2026-06-19,6310.0,130900000000.0,KRW,general,일반,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,general,일반형,기계장비 및 관련 물품 도매업,industry,19,311691091332.0,179752221529.0,131938869803.0,19711058530.0,36127149169.0,712288587261.0,6.64,0.99,14.94,136.24,5.07,19.23,1.64,-23.29,135.05,-24.33,65.47,39.42,38.23,-0.88,29.4,25,25,25,25,0,23.36,20.1,24.94,17.75,15.07,86.15,86.15,78.57,41.18,94.12,29.41,52.94,0,61,86.15
078140,,대봉엘에스,2024,2024-12-31,2026-06-19,8130.0,90100000000.0,KRW,general,일반,코스닥시장상장법인,212,의약품 제조업,bio_pharma,바이오/제약형,의약품 제조업,industry,65,238712852479.0,74720338532.0,163992513947.0,9686688886.0,9053878830.0,93953561154.0,9.3,0.55,5.91,45.56,9.64,121.2,2.51,-9.45,105.26,-3.97,92.33,78.12,15.36,56.71,13.61,5,10,35,25,25,20.7,24.5,15.91,25,19.64,86.11,80.85,70.27,72.66,65.63,82.81,77.97,0,74,86.11
000640,,동아쏘시오홀딩스,2024,2024-12-31,2026-06-19,79600.0,535900000000.0,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,general,일반형,기타 금융업,industry,90,2030483787016.0,966546316740.0,1063937470276.0,57573399359.0,82094664924.0,1333229636666.0,9.31,0.5,5.41,90.85,6.16,450.5,7.2,5.81,186.47,5.75,97.93,93.0,-0.4,51.28,0.41,25,25,25,25,0,20.69,25,15.41,25,16.16,86.1,86.1,48.72,47.19,46.59,42.7,52.94,0,46,86.1
003960,,사조대림,2024,2024-12-31,2026-06-19,26500.0,242900000000.0,KRW,general,일반,유가증권시장상장법인,102,수산물 가공 및 저장 처리업,general,일반형,일반형,model,573,2123550790244.0,1284969216510.0,838581573734.0,95780719849.0,133016935612.0,2642956274496.0,2.54,0.29,11.42,153.23,5.03,1245.93,17.39,-10.92,157.2,0.09,99.8,98.33,22.34,2.52,4.94,25,25,25,25,0,25,25,21.42,14.68,15.03,86.1,86.1,92.31,84.95,86.02,27.96,62.96,0,73,86.1
053690,,한미글로벌,2024,2024-12-31,2026-06-19,18380.0,201400000000.0,KRW,general,일반,유가증권시장상장법인,721,"건축 기술, 엔지니어링 및 관련 기술 서비스업",general,일반형,"건축 기술, 엔지니어링 및 관련 기술 서비스업",industry,14,470883954867.0,243265452886.0,227618501981.0,22876486142.0,33916675016.0,424771849486.0,8.8,0.88,10.05,106.87,7.98,22.73,2.9,1.38,113.33,-3.32,61.27,69.48,8.67,5.7,11.31,25,25,25,25,0,21.2,21.2,20.05,23.63,17.98,86.08,86.08,60,53.85,30.77,46.15,81.82,0,48,86.08
049960,,쎌바이오텍,2024,2024-12-31,2026-06-19,15310.0,143900000000.0,KRW,general,일반,코스닥시장상장법인,211,기초 의약 물질 및 생물학적 제제 제조업,bio_pharma,바이오/제약형,기초 의약 물질 및 생물학적 제제 제조업,industry,32,130397880695.0,6229408038.0,124168472657.0,15126719646.0,6795969136.0,49912668669.0,9.51,1.16,12.18,5.02,13.62,160.37,6.54,-28.58,83.33,-31996.12,94.07,82.28,40.76,93.98,32009.74,5,10,35,25,25,20.49,18.4,22.18,25,21.81,86.07,89.32,100,80,90,96.67,86.21,0,90,86.07
097870,,효성오앤비,2024,2024-06-30,2026-06-19,4945.0,42000000000.0,KRW,general,일반,코스닥시장상장법인,203,"비료, 농약 및 살균ㆍ살충제 제조업",manufacturing,제조업형,"비료, 농약 및 살균ㆍ살충제 제조업",industry,5,92027278048.0,13584981350.0,78442296698.0,4519720639.0,4257502727.0,28058111140.0,9.29,0.54,5.76,17.32,15.17,10.05,0.7,5.34,82.02,6.16,7.53,23.03,0.42,78.89,9.02,25,20,20,15,20,20.71,24.6,15.76,25,22.59,86.07,86.07,66.67,50,25,100,100,0,67,86.07
268280,,미원에스씨,2024,2024-12-31,2026-06-19,104300.0,521500000000.0,KRW,general,일반,유가증권시장상장법인,201,기초 화학물질 제조업,manufacturing,제조업형,기초 화학물질 제조업,industry,41,512101745784.0,105759888855.0,406341856929.0,54566854188.0,58767118333.0,509267220489.0,9.56,1.28,13.43,26.03,11.54,28.16,1.37,-1.47,98.5,-1.27,66.06,6.6,14.9,73.58,12.81,25,20,20,15,20,20.44,17.2,23.43,25,20.77,86.07,84.56,64,32.05,92.31,84.62,84.85,0,71,86.07
259960,,크래프톤,2024,2024-12-31,2026-06-19,233000.0,10749900000000.0,KRW,general,일반,유가증권시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,139,7919463568015.0,1090331965788.0,6829131602227.0,1302592653712.0,1182487684188.0,2709774106588.0,8.25,1.57,19.07,15.97,43.64,313.5,10.2,-17.55,81.55,-111.68,97.37,84.56,36.62,80.42,155.32,10,10,25,15,40,21.75,14.3,25,25,25,86.05,94.42,73.33,32.97,94.89,84.06,100,0,87,86.05
432320,,KB스타리츠,2024,2024-01-31,2026-06-19,1313.0,198000000000.0,KRW,general,일반,유가증권시장상장법인,681,부동산 임대 및 공급업,general,일반형,부동산 임대 및 공급업,industry,17,1078591739263.0,689459806063.0,452804796587.0,51055242103.0,53364546417.0,65236944616.0,3.88,0.44,11.28,152.26,81.8,42.55,0.58,3.06,144.98,35.31,90.89,25.01,8.22,-5.03,46.5,25,25,25,25,0,25,25,21.28,14.77,25,86.05,86.05,92.31,50,100,50,87.5,0,73,86.05
359090,,씨엔알리서치,2024,2024-12-31,2026-06-19,550.0,31600000000.0,KRW,general,일반,코스닥시장상장법인,739,"그 외 기타 전문, 과학 및 기술 서비스업",general,일반형,"그 외 기타 전문, 과학 및 기술 서비스업",industry,10,85602229971.0,38508309184.0,47093920787.0,3358854699.0,3630240161.0,59688657389.0,9.41,0.67,7.13,81.77,6.08,31.45,251.32,-8.58,56.51,-28.4,70.09,99.73,15.71,-44.71,34.48,25,25,25,25,0,20.59,23.3,17.13,25,16.08,86.02,86.02,75,88.89,66.67,33.33,66.67,0,66,86.02
013870,,지엠비코리아,2024,2024-12-31,2026-06-19,3865.0,73700000000.0,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,manufacturing,제조업형,자동차 신품 부품 제조업,industry,84,630543293190.0,345034614956.0,285508678234.0,14795280789.0,22684759351.0,726708233618.0,4.98,0.26,5.18,120.85,3.12,15.27,0.88,8.65,193.97,3.29,67.38,70.7,-3.47,37.7,-0.17,25,20,20,15,20,25,25,15.18,20.83,9.36,86.01,77.13,60.29,80.72,40.96,55.42,40.28,0,56,86.01
263720,,디앤씨미디어,2024,2024-12-31,2026-06-19,8320.0,103300000000.0,KRW,general,일반,코스닥시장상장법인,581,"서적, 잡지 및 기타 인쇄물 출판업",general,일반형,"서적, 잡지 및 기타 인쇄물 출판업",industry,5,115265240226.0,27168502128.0,88096738098.0,10796993994.0,10278991964.0,83514767448.0,9.57,1.17,12.26,30.84,12.31,8.86,0.57,-2.49,62.2,8.09,-8.03,-107.43,14.75,50.42,4.22,25,25,25,25,0,20.43,18.3,22.26,25,21.16,85.99,85.99,0,0,100,75,66.67,0,44,85.99
472850,,폰드그룹,2024,2024-12-31,2026-06-19,4495.0,258800000000.0,KRW,general,일반,코스닥시장상장법인,141,봉제의복 제조업,manufacturing,제조업형,봉제의복 제조업,industry,26,422742763482.0,185040572445.0,237702191037.0,27155630666.0,,,9.53,1.09,11.42,77.85,,30.46,0.6,3.05,90.78,3.7,68.71,-82.25,8.38,14.25,,25,20,20,15,20,20.47,19.1,21.42,25,0,85.99,67.89,47.06,12,88,48,0,0,39,85.99
072990,,에이치시티,2024,2024-12-31,2026-06-19,3465.0,50200000000.0,KRW,general,일반,코스닥시장상장법인,729,기타 과학기술 서비스업,general,일반형,일반형,model,573,167196410906.0,72766686801.0,94429724105.0,5331546969.0,11206401358.0,94405219158.0,9.42,0.53,5.65,77.06,11.87,1245.93,17.39,-10.92,157.2,0.09,99.24,96.94,16.56,50.98,11.78,25,25,25,25,0,20.58,24.7,15.65,25,20.94,85.93,85.93,56.15,57.53,62.37,51.61,89.51,0,57,85.93
318410,,비비씨,2024,2024-12-31,2026-06-19,6020.0,33400000000.0,KRW,general,일반,코스닥시장상장법인,204,기타 화학제품 제조업,manufacturing,제조업형,기타 화학제품 제조업,industry,69,90308123866.0,13511504341.0,76796619525.0,3763975247.0,5729097034.0,60662023995.0,8.87,0.43,4.9,17.59,9.44,249.17,27.82,0.55,81.51,4.21,96.44,98.44,4.35,78.42,5.23,25,20,20,15,20,21.13,25,14.7,25,19.44,85.83,83.44,60.78,76.47,42.65,88.24,66.15,0,65,85.83
170790,,파이오링크,2024,2024-12-31,2026-06-19,8030.0,51400000000.0,KRW,general,일반,코스닥시장상장법인,264,통신 및 방송장비 제조업,manufacturing,제조업형,통신 및 방송장비 제조업,industry,49,93771942946.0,10966586424.0,82805356522.0,5398126882.0,2592014379.0,58295777255.0,9.52,0.62,6.52,13.24,4.45,17.49,1.63,0.45,82.18,-13.63,45.55,61.91,6.07,83.88,18.08,25,20,20,15,20,20.48,23.8,16.52,25,13.35,85.8,78.42,38.46,64.58,60.42,93.75,71.74,0,63,85.8
091590,,남화토건,2024,2024-12-31,2026-06-19,5020.0,58900000000.0,KRW,general,일반,코스닥시장상장법인,411,건물 건설업,general,일반형,건물 건설업,industry,19,192703998432.0,24868336421.0,167835662011.0,7580868783.0,-2000605756.0,56667089060.0,7.77,0.35,4.52,14.82,-3.53,16.66,0.97,-18.56,243.13,-7.17,53.37,63.77,23.07,93.91,3.64,25,25,25,25,0,22.23,25,13.56,25,0,85.79,85.79,75,55.56,61.11,100,28.57,0,73,85.79
123040,,엠에스오토텍,2024,2024-12-31,2026-06-19,1776.0,111200000000.0,KRW,general,일반,코스닥시장상장법인,303,자동차 신품 부품 제조업,manufacturing,제조업형,자동차 신품 부품 제조업,industry,84,1740985128769.0,1061687586679.0,679297542090.0,77350387828.0,96301047824.0,1777518816112.0,1.44,0.16,11.39,156.29,5.42,15.27,0.88,8.65,193.97,3.29,90.59,81.42,2.73,19.43,2.13,25,20,20,15,20,25,25,21.39,14.37,15.42,85.76,83.07,100,93.37,75.9,46.99,70.83,0,80,85.76
104460,,디와이피엔에프,2024,2024-12-31,2026-06-19,9570.0,100700000000.0,KRW,general,일반,코스닥시장상장법인,291,일반 목적용 기계 제조업,manufacturing,제조업형,일반 목적용 기계 제조업,industry,33,320770616137.0,192550528357.0,128220087780.0,18177438115.0,24595400255.0,281019021433.0,5.54,0.79,14.18,150.17,8.75,46.9,3.08,-32.57,153.58,-0.16,88.19,74.52,46.75,2.22,8.91,25,20,20,15,20,24.46,22.1,24.18,14.98,18.75,85.72,85.47,95.24,81.25,75,31.25,93.1,0,78,85.72
347740,,피엔케이피부임상연구센타,2024,2024-12-31,2026-06-19,1827.0,54800000000.0,KRW,general,일반,코스닥시장상장법인,739,"그 외 기타 전문, 과학 및 기술 서비스업",general,일반형,"그 외 기타 전문, 과학 및 기술 서비스업",industry,10,82039524848.0,5183743743.0,76855781105.0,5700830958.0,2582128221.0,17846810010.0,9.61,0.71,7.42,6.74,14.47,31.45,251.32,-8.58,56.51,-28.4,69.44,99.72,16.0,88.06,42.87,25,25,25,25,0,20.39,22.9,17.42,25,22.24,85.71,85.71,50,77.78,77.78,100,100,0,76,85.71
007770,,한일화학,2024,2024-12-31,2026-06-19,6800.0,23900000000.0,KRW,general,일반,코스닥시장상장법인,201,기초 화학물질 제조업,manufacturing,제조업형,기초 화학물질 제조업,industry,41,143812103315.0,35711064816.0,108101038499.0,4134167077.0,-6571296974.0,125281652588.0,5.78,0.22,3.82,33.03,-5.25,28.16,1.37,-1.47,98.5,-1.27,79.47,83.91,5.29,66.46,-3.98,25,20,20,15,20,24.22,25,11.46,25,0,85.68,68.39,76,91.03,53.85,79.49,21.21,0,64,85.68
205100,,엑셈,2024,2024-12-31,2026-06-19,1468.0,103800000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,139,147383500951.0,15555922543.0,131827578408.0,10767697123.0,8833525477.0,61237482059.0,9.64,0.79,8.17,11.8,14.43,313.5,10.2,-17.55,81.55,-111.68,96.93,92.28,25.72,85.53,126.11,10,10,25,15,40,20.36,22.1,18.17,25,22.22,85.63,85.71,62.67,60.14,74.45,92.75,86.09,0,79,85.63
296640,,이노룰스,2024,2024-12-31,2026-06-19,5730.0,29700000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,139,46961501655.0,14202184346.0,32759317309.0,3071755261.0,2396374785.0,23706726437.0,9.67,0.91,9.38,43.35,10.11,313.5,10.2,-17.55,81.55,-111.68,96.92,91.11,26.92,46.84,121.79,10,10,25,15,40,20.33,20.9,19.38,25,20.06,85.61,82.97,61.33,53.62,81.75,50,78.2,0,71,85.61
113810,,디젠스,2024,2024-12-31,2026-06-19,512.0,16700000000.0,KRW,general,일반,코스닥시장상장법인,303,자동차 신품 부품 제조업,manufacturing,제조업형,자동차 신품 부품 제조업,industry,84,59674082371.0,37496134440.0,22177947931.0,4487275453.0,5520822419.0,89539245681.0,3.72,0.75,20.23,169.07,6.17,15.27,0.88,8.65,193.97,3.29,75.63,14.54,11.58,12.84,2.87,25,20,20,15,20,25,22.5,25,13.09,16.17,85.59,83.79,71.32,22.89,97.59,42.17,80.56,0,64,85.59
309930,,오하임앤컴퍼니,2024,2024-12-31,2026-06-19,993.0,4900000000.0,KRW,general,일반,코스닥시장상장법인,475,기타 생활용품 소매업,general,일반형,일반형,model,573,52757585531.0,23308313671.0,29449271860.0,1039766022.0,-2388988078.0,47269217005.0,4.71,0.17,3.53,79.15,-5.05,1245.93,17.39,-10.92,157.2,0.09,99.62,99.04,14.45,49.65,-5.14,25,25,25,25,0,25,25,10.59,25,0,85.59,85.59,78.46,97.85,46.24,50.54,12.35,0,68,85.59
271560,,오리온,2024,2024-12-31,2026-06-19,131700.0,5206900000000.0,KRW,general,일반,유가증권시장상장법인,108,동물용 사료 및 조제식품 제조업,manufacturing,제조업형,동물용 사료 및 조제식품 제조업,industry,29,4308449797008.0,734403929389.0,3574045867619.0,533229552422.0,543587778241.0,3104338576129.0,9.76,1.46,14.92,20.55,17.51,13.34,0.91,3.48,94.48,-0.18,26.8,-60.76,11.44,78.25,17.69,25,20,20,15,20,20.24,15.4,24.92,25,23.76,85.56,86.5,56.52,7.14,92.86,92.86,96.15,0,67,85.56
189690,,포시에스,2024,2024-06-30,2026-06-19,1680.0,45900000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,139,78408882717.0,4276786385.0,74132096332.0,4719316033.0,4518043682.0,31301738037.0,9.73,0.62,6.37,5.77,14.43,313.5,10.2,-17.55,81.55,-111.68,96.9,93.93,23.91,92.93,126.12,10,10,25,15,40,20.27,23.8,16.37,25,22.22,85.44,84.55,60,73.19,67.88,100,86.09,0,80,85.44
009180,,한솔로지스틱스,2024,2024-12-31,2026-06-19,2790.0,78600000000.0,KRW,general,일반,유가증권시장상장법인,529,기타 운송관련 서비스업,general,일반형,기타 운송관련 서비스업,industry,6,267994725160.0,137874930696.0,130119794464.0,8672221160.0,16777813390.0,687030962683.0,9.06,0.6,6.66,105.96,2.44,4.93,0.43,9.07,105.55,6.13,-83.72,-39.37,-2.4,-0.39,-3.69,25,25,25,25,0,20.94,24,16.66,23.81,7.32,85.41,85.41,0,20,20,40,0,0,20,85.41
000430,,대원강업,2024,2024-12-31,2026-06-19,4450.0,275900000000.0,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,manufacturing,제조업형,자동차 신품 부품 제조업,industry,84,1302349327000.0,621334585000.0,681014742000.0,31896742000.0,,,8.65,0.41,4.68,91.24,,15.27,0.88,8.65,193.97,3.29,43.35,54.02,-3.97,52.96,,25,20,20,15,20,21.35,25,14.04,25,0,85.39,67.58,35.29,56.02,38.55,65.06,0,0,37,85.39
004980,,성신양회,2024,2024-12-31,2026-06-19,8190.0,200800000000.0,KRW,general,일반,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",manufacturing,제조업형,"시멘트, 석회, 플라스터 및 그 제품 제조업",industry,13,1366487636273.0,791487099045.0,575000537228.0,45374360177.0,53239362394.0,1162632731807.0,4.43,0.35,7.89,137.65,4.58,6.26,0.43,-4.27,87.11,3.41,29.34,17.92,12.16,-58.02,1.17,25,20,20,15,20,25,25,17.89,17.47,13.74,85.36,80.79,40,54.17,75,8.33,66.67,0,50,85.36
456040,,OCI,2024,2024-12-31,2026-06-19,98300.0,880000000000.0,KRW,general,일반,유가증권시장상장법인,201,기초 화학물질 제조업,manufacturing,제조업형,기초 화학물질 제조업,industry,41,2283045417000.0,1041423355000.0,1241622062000.0,89669461000.0,,,9.81,0.71,7.22,83.88,,28.16,1.37,-1.47,98.5,-1.27,65.15,48.42,8.69,14.85,,25,20,20,15,20,20.19,22.9,17.22,25,0,85.31,67.29,60,53.85,69.23,46.15,0,0,47,85.31
100250,,진양홀딩스,2024,2024-12-31,2026-06-19,2915.0,186300000000.0,KRW,general,일반,유가증권시장상장법인,222,플라스틱 제품 제조업,manufacturing,제조업형,플라스틱 제품 제조업,industry,37,667046949686.0,225942986842.0,441103962844.0,20894886024.0,4914347266.0,286846166692.0,8.92,0.42,4.74,51.22,1.71,11.68,0.79,-1.17,79.02,2.43,23.69,46.24,5.91,35.18,-0.72,25,20,20,15,20,21.08,25,14.22,25,5.13,85.3,71.56,32,69.44,38.89,58.33,32.35,0,45,85.3
090430,,아모레퍼시픽,2024,2024-12-31,2026-06-19,102000.0,5966300000000.0,KRW,general,일반,유가증권시장상장법인,204,기타 화학제품 제조업,manufacturing,제조업형,기타 화학제품 제조업,industry,69,6783507800768.0,1457499911662.0,5326007889106.0,601641373835.0,220481343913.0,3885110699186.0,9.92,1.12,11.3,27.37,5.68,249.17,27.82,0.55,81.51,4.21,96.02,95.97,10.74,66.43,1.46,25,20,20,15,20,20.08,18.8,21.3,25,15.68,85.18,79.7,54.9,45.59,72.06,73.53,46.15,0,58,85.18
336680,,탑런토탈솔루션,2024,2024-12-31,2026-06-19,2845.0,111400000000.0,KRW,general,일반,코스닥시장상장법인,262,전자 부품 제조업,manufacturing,제조업형,전자 부품 제조업,industry,110,452487709443.0,268326304687.0,184161404756.0,19887697794.0,26040170887.0,519654712241.0,5.6,0.6,10.8,145.7,5.01,59.64,2.56,-4.22,94.04,-1.07,90.61,76.37,15.02,-54.94,6.08,25,20,20,15,20,24.4,24,20.8,15.86,15.01,85.06,81.76,87.88,72.02,82.57,16.51,69.23,0,69,85.06
270870,,뉴트리,2024,2024-12-31,2026-06-19,4145.0,38100000000.0,KRW,general,일반,코스닥시장상장법인,108,동물용 사료 및 조제식품 제조업,manufacturing,제조업형,동물용 사료 및 조제식품 제조업,industry,29,138757568396.0,31014604191.0,107742964205.0,4695777391.0,4932707984.0,121972837610.0,8.11,0.35,4.36,28.79,4.04,13.34,0.91,3.48,94.48,-0.18,39.18,60.98,0.88,69.53,4.22,25,20,20,15,20,21.89,25,13.08,25,12.12,84.97,77.05,65.22,82.14,53.57,85.71,57.69,0,68,84.97
